"","bodyid","glomerulus","soma_side","modality","cable.length.um","presyn.glom","presyn"
"395",1671611615,"DL3","ipsilateral","olfactory",53.9569243714461,51,52
"396",1671616310,"DL4","ipsilateral","olfactory",82.573472343541,48,48
"397",1671616374,"DL4","ipsilateral","olfactory",71.4391947324143,43,43
"398",1671616397,"DL4","contralateral","olfactory",68.260973424216,30,30
"399",1671616495,"DL4","ipsilateral","olfactory",65.3694692107822,36,38
"400",1671620549,"DL3","ipsilateral","olfactory",57.7437345892588,38,38
"401",1671620573,"DL4","ipsilateral","olfactory",81.0267721923504,43,44
"402",1671620813,"DA1","contralateral","olfactory",104.877000137328,58,58
"403",1671621020,"DL4","contralateral","olfactory",63.7673274747779,29,29
"404",1671621030,"DL3","contralateral","olfactory",44.1485969679113,43,44
"405",1671625186,"DL3","ipsilateral","olfactory",75.6413562527984,48,48
"406",1671625238,"DL4","ipsilateral","olfactory",75.37166328837,47,47
"407",1671625304,"DL4","ipsilateral","olfactory",74.8792117187583,48,49
"408",1671629267,"DA1","contralateral","olfactory",57.9181919737114,49,50
"409",1671629301,"DA1","contralateral","olfactory",57.091671951129,37,37
"410",1671939855,"DL3","ipsilateral","olfactory",58.7215833808397,40,40
"411",1671961938,"DL3","ipsilateral","olfactory",117.0098682008,42,45
"412",1671965948,"DL3","ipsilateral","olfactory",65.2677549316258,46,48
"413",1671966064,"DA1","ipsilateral","olfactory",134.549008534666,85,85
"414",1671966114,"DA1","contralateral","olfactory",66.9130192157122,60,60
"415",1671966229,"DL3","contralateral","olfactory",28.4631071346713,36,36
"416",1671966254,"DA1","contralateral","olfactory",71.726416508824,47,47
"417",1671966294,"DL3","ipsilateral","olfactory",55.2749539208823,48,52
"418",1671966374,"DL3","ipsilateral","olfactory",86.7482755616956,41,41
"419",1671970212,"DA1","contralateral","olfactory",87.5319349175136,42,43
"420",1671970238,"DA1","ipsilateral","olfactory",83.4957605690124,62,62
"421",1671970367,"DA1","contralateral","olfactory",87.259210727237,52,54
"422",1671970683,"DA1","contralateral","olfactory",97.4883133560196,69,70
"423",1671974365,"DA1","ipsilateral","olfactory",108.325873033591,81,83
"424",1672298077,"DL3","ipsilateral","olfactory",127.529433791647,55,56
"425",1672298153,"DL3","ipsilateral","olfactory",66.2615790842148,48,49
"426",1672302763,"DL3","ipsilateral","olfactory",74.9812184580041,35,35
"427",1672307311,"DA1","ipsilateral","olfactory",129.882226150669,83,86
"428",1672311578,"DA1","contralateral","olfactory",75.8137761317328,46,46
"429",1672311668,"DA1","ipsilateral","olfactory",100.544670845846,36,36
"430",1672315788,"DA1","ipsilateral","olfactory",122.031946620324,84,87
"431",1672639485,"DA1","contralateral","olfactory",62.2237147994103,49,52
"432",1672643988,"DA1","contralateral","olfactory",92.7012657934686,60,62
"433",1672652372,"DA1","ipsilateral","olfactory",122.114308869312,84,88
"434",1696948638,"DM4","contralateral","olfactory",85.4860613031482,42,42
"435",1697263685,"DP1l","contralateral","olfactory",150.214631216498,110,112
"436",1697272285,"DP1m","ipsilateral","olfactory",310.653729016283,297,313
"437",1697276313,"DP1m","ipsilateral","olfactory",322.938343789785,300,302
"438",1697276582,"DM1","contralateral","olfactory",183.747463377511,74,74
"439",1697276648,"DM1","contralateral","olfactory",154.38558429198,70,70
"440",1697276695,"DM1","contralateral","olfactory",139.831046713568,60,62
"441",1697280776,"DP1m","ipsilateral","olfactory",356.640410914307,310,330
"442",1697280847,"DC4","ipsilateral","olfactory",127.408311316361,121,122
"443",1697280950,"DM1","ipsilateral","olfactory",197.207446607318,119,126
"444",1697281203,"DM4","ipsilateral","olfactory",185.927061106674,105,105
"445",1697285129,"VL2p","contralateral","olfactory",95.3764437594561,38,40
"446",1697285165,"DP1m","ipsilateral","olfactory",378.23150915789,322,331
"447",1697285307,"DM1","ipsilateral","olfactory",182.433748019326,104,111
"448",1697285520,"DM4","contralateral","olfactory",100.301492721468,46,48
"449",1697285565,"DM1","contralateral","olfactory",123.439425504194,55,60
"450",1697285571,"DM4","contralateral","olfactory",123.574651172593,68,68
"451",1697285610,"DM4","contralateral","olfactory",153.40231325637,57,57
"452",1697600363,"DP1m","ipsilateral","olfactory",316.464788539245,309,314
"453",1697604748,"DP1m","ipsilateral","olfactory",335.722047767345,294,303
"454",1697605071,"DM1","contralateral","olfactory",141.736935443021,66,66
"455",1697608583,"DP1m","contralateral","olfactory",237.569842459462,156,156
"456",1697608860,"DM1","contralateral","olfactory",139.357902633788,53,54
"457",1697609151,"DM1","ipsilateral","olfactory",152.900785237178,112,123
"458",1697609381,"DM4","ipsilateral","olfactory",175.507347385445,99,99
"459",1697613072,"DM1","contralateral","olfactory",154.912307831876,73,73
"460",1697613132,"DM1","ipsilateral","olfactory",212.54750446207,116,128
"461",1697613170,"DM1","contralateral","olfactory",137.987632004926,80,85
"462",1697613300,"DM1","contralateral","olfactory",141.222643855338,61,61
"463",1697613314,"DM1","contralateral","olfactory",109.385217938287,61,65
"464",1697613458,"DM2","ipsilateral","olfactory",161.581309145287,70,72
"465",1697613466,"DM1","ipsilateral","olfactory",125.470764484004,65,68
"466",1697613506,"DM4","contralateral","olfactory",118.492920173182,58,59
"467",1697613513,"DM1","contralateral","olfactory",150.317560847131,63,64
"468",1697613611,"DM2","ipsilateral","olfactory",90.6269633192125,39,39
"469",1697613650,"DM1","contralateral","olfactory",174.221804479401,77,77
"470",1697617556,"DM1","contralateral","olfactory",144.473001903252,67,67
"471",1697617570,"DM2","contralateral","olfactory",86.0732222693735,55,55
"472",1697617587,"DM2","contralateral","olfactory",114.530132287355,55,56
"473",1697621641,"DM4","contralateral","olfactory",138.884459448229,54,54
"474",1697621973,"DM2","contralateral","olfactory",113.232021272104,50,50
"475",1697621981,"DM1","contralateral","olfactory",172.33183533596,74,74
"476",1697621991,"DM2","ipsilateral","olfactory",207.540438446691,79,79
"477",1697630404,"DP1m","contralateral","olfactory",237.58914823604,132,132
"478",1697648168,"DM4","contralateral","olfactory",89.1997907171415,38,39
"479",1697937875,"DP1m","contralateral","olfactory",217.619948942045,147,148
"480",1697941039,"DM4","ipsilateral","olfactory",118.64520765105,82,82
"481",1697945551,"DP1m","contralateral","olfactory",261.344693263216,137,137
"482",1697945569,"DM1","ipsilateral","olfactory",276.438402157283,156,160
"483",1697949646,"DM6","contralateral","olfactory",98.436852982726,51,51
"484",1697949895,"DM2","contralateral","olfactory",147.98704207256,68,73
"485",1697949977,"DM2","contralateral","olfactory",72.5934009541384,42,42
"486",1697954189,"DM1","contralateral","olfactory",155.835768365679,65,65
"487",1697954208,"DM2","contralateral","olfactory",98.8078649488918,49,50
"488",1697958405,"DM1","contralateral","olfactory",187.389449113781,68,71
"489",1697988867,"DM1","ipsilateral","olfactory",165.185571931856,117,120
"490",1697993770,"DM1","contralateral","olfactory",54.9186682317812,25,25
"491",1698002425,"DM1","contralateral","olfactory",129.434046298496,64,65
"492",1698274536,"DM1","ipsilateral","olfactory",141.729058531465,110,111
"493",1698278095,"DM1","contralateral","olfactory",153.316923547742,59,70
"494",1698278105,"DP1m","contralateral","olfactory",232.359008756933,150,150
"495",1698278346,"DM1","contralateral","olfactory",144.006579526675,61,61
"496",1698334367,"DM4","contralateral","olfactory",113.125527760166,55,56
"497",1698338840,"DM4","contralateral","olfactory",150.709804080682,59,59
"498",1698338865,"DM4","contralateral","olfactory",115.163802946711,63,63
"499",1698338958,"DM4","contralateral","olfactory",110.747517152464,61,61
"500",1698343052,"DM4","contralateral","olfactory",89.5581401631462,47,47
"501",1698618777,"DP1m","ipsilateral","olfactory",318.546926060831,307,316
"502",1698618858,"DM1","ipsilateral","olfactory",236.382615694382,133,133
"503",1698619179,"DM1","ipsilateral","olfactory",165.792569948571,105,107
"504",1698619238,"DM1","contralateral","olfactory",161.56625477678,64,65
"505",1698623120,"DM1","ipsilateral","olfactory",261.683502017892,114,115
"506",1698623131,"DM1","ipsilateral","olfactory",216.892833013401,108,116
"507",1698693312,"DM1","ipsilateral","olfactory",128.871504198231,105,110
"508",1699379523,"DM1","contralateral","olfactory",121.012283826522,78,78
"509",1699633680,"DM1","ipsilateral","olfactory",198.335428383125,130,131
"510",1699637626,"DM1","ipsilateral","olfactory",149.201248859036,85,85
"511",1699698428,"DM6","contralateral","olfactory",66.9249474135592,51,53
"512",1699711025,"DC2","ipsilateral","olfactory",133.265216576201,105,106
"513",1699711114,"DC2","ipsilateral","olfactory",146.572308224193,105,105
"514",1699711405,"DC4","contralateral","olfactory",104.897527365515,94,94
"515",1699715276,"DC4","contralateral","olfactory",97.4414320028273,75,75
"516",1699715494,"DM3","contralateral","olfactory",71.4453450785013,30,30
"517",1699719901,"DC4","contralateral","olfactory",116.694309577084,97,97
"518",1699957886,"DL2d","contralateral","olfactory",94.9856461697512,90,93
"519",1699961833,"DL1","contralateral","olfactory",32.5354437106495,20,20
"520",1699961883,"DL1","contralateral","olfactory",64.1975899489973,31,32
"521",1699961895,"DL1","contralateral","olfactory",33.4273430750081,18,18
"522",1699961956,"DL1","contralateral","olfactory",73.7224440716491,43,43
"523",1699962012,"DL1","contralateral","olfactory",58.6558914249602,30,32
"524",1699962040,"DL1","ipsilateral","olfactory",112.622067448229,84,84
"525",1699962056,"DL1","ipsilateral","olfactory",99.4940831102927,70,70
"526",1699962188,"DC4","contralateral","olfactory",133.06059444469,84,84
"527",1700052335,"DC1","contralateral","olfactory",67.971097178373,40,40
"528",1700294219,"DL1","contralateral","olfactory",68.0270727988446,41,41
"529",1700298673,"DL1","contralateral","olfactory",68.5533362820412,37,37
"530",1700298962,"DL2v","contralateral","olfactory",107.31262111809,108,109
"531",1700299033,"DM1","ipsilateral","olfactory",191.484394151883,119,123
"532",1700303013,"DM1","ipsilateral","olfactory",208.964335276301,127,136
"533",1700303249,"DM1","contralateral","olfactory",134.626114112002,55,56
"534",1700328422,"DM6","ipsilateral","olfactory",112.051644558881,66,66
"535",1700596143,"DL1","ipsilateral","olfactory",110.703902446128,86,87
"536",1700596168,"DL2d","contralateral","olfactory",69.5099078769639,65,67
"537",1700600598,"DL2v","contralateral","olfactory",108.677093838601,95,99
"538",1700604830,"DL1","contralateral","olfactory",64.5029564091864,33,33
"539",1700604898,"DL1","ipsilateral","olfactory",100.736533891003,72,72
"540",1700604950,"DL1","ipsilateral","olfactory",106.106079252963,67,68
"541",1700604978,"DL1","ipsilateral","olfactory",93.5322528079308,71,72
"542",1700605059,"DL2v","contralateral","olfactory",103.758747473181,87,90
"543",1700605075,"DL2v","contralateral","olfactory",105.471082388115,111,120
"544",1700609155,"DL1","ipsilateral","olfactory",111.266300298566,77,78
"545",1700609238,"DL1","contralateral","olfactory",60.2432595504658,33,34
"546",1700609292,"DL1","contralateral","olfactory",64.8596884419493,26,26
"547",1700609325,"DL1","contralateral","olfactory",53.0029554798462,32,32
"548",1700613376,"DL1","contralateral","olfactory",79.692868334135,42,42
"549",1700613391,"DL1","contralateral","olfactory",75.9489812355872,39,39
"550",1700613524,"DL1","contralateral","olfactory",62.1973019338483,29,29
"551",1700613531,"DL1","contralateral","olfactory",69.3049250233456,34,34
"552",1700613639,"DL1","contralateral","olfactory",59.6720949680585,32,32
"553",1700617897,"DL1","ipsilateral","olfactory",108.322950651709,60,60
"554",1700635321,"DC4","contralateral","olfactory",128.607255627124,93,93
"555",1700635521,"DL2d","contralateral","olfactory",82.7631809855564,81,88
"556",1700639697,"DC4","ipsilateral","olfactory",142.71903337215,113,113
"557",1700639720,"DC4","ipsilateral","olfactory",142.023699572625,139,139
"558",1700652037,"DC4","ipsilateral","olfactory",142.443259157135,135,135
"559",1700652765,"DM1","contralateral","olfactory",206.684499070744,95,96
"560",1700657154,"DM1","contralateral","olfactory",157.933316592717,71,73
"561",1700739144,"DM3","ipsilateral","olfactory",80.2915893051564,47,48
"562",1700743216,"DM3","contralateral","olfactory",57.3003902299924,32,32
"563",1700932816,"DL1","ipsilateral","olfactory",124.866736604344,78,79
"564",1700932879,"DL1","contralateral","olfactory",61.6218634811785,37,38
"565",1700937308,"DL2d","contralateral","olfactory",101.856926495934,84,88
"566",1700941352,"DL1","ipsilateral","olfactory",95.3581354698544,78,79
"567",1700941431,"DL1","ipsilateral","olfactory",135.169754133721,71,71
"568",1700941475,"DL1","ipsilateral","olfactory",113.942896143797,68,71
"569",1700941629,"DL1","contralateral","olfactory",57.9471383381409,32,32
"570",1700941902,"DL1","ipsilateral","olfactory",115.88617319235,63,63
"571",1700946085,"DL1","contralateral","olfactory",65.8252705876817,28,31
"572",1700946302,"DL1","ipsilateral","olfactory",100.33740210642,78,78
"573",1700980443,"DM3","contralateral","olfactory",61.2225040183507,47,47
"574",1700980593,"DC4","ipsilateral","olfactory",145.557378820128,139,143
"575",1700980626,"DC4","ipsilateral","olfactory",145.007271565993,116,124
"576",1700980659,"DC4","ipsilateral","olfactory",123.848014854944,107,107
"577",1700980693,"DC4","ipsilateral","olfactory",136.717786676977,125,126
"578",1700980727,"DC4","ipsilateral","olfactory",143.988693811026,119,119
"579",1700984539,"DM3","contralateral","olfactory",60.2054671847541,27,27
"580",1700984878,"DM4","ipsilateral","olfactory",150.845412863404,97,97
"581",1701273869,"DL1","ipsilateral","olfactory",104.730566647478,63,65
"582",1701277993,"DL1","contralateral","olfactory",65.6005235009251,39,40
"583",1701278023,"DL1","ipsilateral","olfactory",106.230711511809,69,69
"584",1701282729,"DL1","ipsilateral","olfactory",107.56102800276,64,65
"585",1701286638,"DL1","contralateral","olfactory",80.9377868237841,35,36
"586",1701287251,"DL1","ipsilateral","olfactory",119.682971670516,79,79
"587",1701312982,"DL5",NA,"olfactory",156.626310214969,91,91
"588",1701614773,"DL1","contralateral","olfactory",57.5998496409682,29,29
"589",1701614779,"DL1","ipsilateral","olfactory",138.174154959187,74,75
"590",1701614885,"DL1","ipsilateral","olfactory",93.3964927546189,56,59
"591",1701614980,"DL1","ipsilateral","olfactory",126.135538382775,70,71
"592",1701614996,"DL1","ipsilateral","olfactory",100.920564835503,70,70
"593",1701628254,"DL1","ipsilateral","olfactory",105.437888254773,57,60
"594",1701628317,"DL1","ipsilateral","olfactory",110.777913453607,63,63
"595",1701960292,"DL1","ipsilateral","olfactory",144.642957742423,82,83
"596",1701960710,"DL3","ipsilateral","olfactory",40.5639067459825,27,27
"597",1701965099,"DL4","ipsilateral","olfactory",81.5274468546399,43,45
"598",1702021357,"DC4","contralateral","olfactory",125.289699121735,100,101
"599",1702301695,"DL4","ipsilateral","olfactory",79.87878685647,46,46
"600",1702301737,"DL3","ipsilateral","olfactory",55.355411140764,43,44
"601",1702301766,"DA1","ipsilateral","olfactory",117.313985139418,65,73
"602",1702647113,"DL4","ipsilateral","olfactory",152.757837175668,74,74
"603",1702810993,"DL3","ipsilateral","olfactory",50.8661718063359,39,41
"604",1703000805,"DL4","ipsilateral","olfactory",104.360249637558,37,37
"605",1703315602,"DL3","ipsilateral","olfactory",57.5185034669795,37,37
"606",1703337673,"DA1","contralateral","olfactory",115.888009693583,41,42
"607",1703337982,"DL3","ipsilateral","olfactory",55.9424141569278,32,36
"608",1703342190,"DA1","contralateral","olfactory",50.8372595987252,45,58
"609",1703665922,"DL3","ipsilateral","olfactory",62.2124975863873,36,40
"610",1703678670,"DA1","contralateral","olfactory",73.1642662540761,47,47
"611",1703682799,"DA1","ipsilateral","olfactory",133.332671076164,68,72
"612",1703682848,"DA1","ipsilateral","olfactory",85.3315980827367,60,62
"613",1703682852,"DA1","ipsilateral","olfactory",84.6248368849159,74,74
"614",1703683023,"DA1","ipsilateral","olfactory",135.980015938046,75,77
"615",1703683156,"DA1","ipsilateral","olfactory",136.310397705311,61,62
"616",1704006659,"DA1","contralateral","olfactory",71.7722513921559,50,52
"617",1704011227,"DA1","contralateral","olfactory",55.609876789011,46,47
"618",1727961873,"DM4","contralateral","olfactory",126.632443095162,61,61
"619",1727970209,"DM4","contralateral","olfactory",138.10287192427,47,47
"620",1727970309,"DM4","contralateral","olfactory",120.73993048898,55,55
"621",1727987554,"DM4","ipsilateral","olfactory",200.692226661813,99,99
"622",1727996245,"DM4","contralateral","olfactory",117.139947002051,37,37
"623",1728298525,"DM4","ipsilateral","olfactory",143.805219417165,86,88
"624",1728307233,"DM4","ipsilateral","olfactory",210.712666036432,82,82
"625",1728311554,"DM4","ipsilateral","olfactory",223.387827501751,93,93
"626",1728311658,"DM4","ipsilateral","olfactory",218.500971964496,90,90
"627",1728652192,"DM4","contralateral","olfactory",111.434894071,63,63
"628",1728984763,"DM2","contralateral","olfactory",121.537718178766,52,52
"629",1729312828,"DM4","contralateral","olfactory",131.650743058765,56,56
"630",1729312857,"DM4",NA,"olfactory",187.362336076921,90,90
"631",1729650077,"DM4","ipsilateral","olfactory",121.25305773494,90,90
"632",1729650124,"DM4","ipsilateral","olfactory",131.55062387647,94,95
"633",1729995175,"DM4","ipsilateral","olfactory",177.636489977167,73,73
"634",1729999155,"DM4","ipsilateral","olfactory",167.883853064482,91,92
"635",1730315051,"DP1m","ipsilateral","olfactory",333.934561522881,307,321
"636",1730319288,"DM1","ipsilateral","olfactory",206.642767198132,122,128
"637",1730647280,"DP1m","ipsilateral","olfactory",285.345844809715,288,303
"638",1730651423,"DP1l","ipsilateral","olfactory",192.837689312403,210,211
"639",1730651473,"DP1l","ipsilateral","olfactory",194.028186900256,196,200
"640",1730988388,"DP1m","ipsilateral","olfactory",346.88648814941,286,291
"641",1731290073,"DL2v","contralateral","olfactory",107.092859619597,101,103
"642",1731294438,"DL2v","ipsilateral","olfactory",233.909064503776,223,230
"643",1731294496,"DL2d","contralateral","olfactory",30.3444695877341,39,39
"644",1731298838,"DL2d","contralateral","olfactory",114.305082597797,87,90
"645",1731298907,"DP1l","contralateral","olfactory",81.2709660199997,66,67
"646",1731303224,"DL2v","contralateral","olfactory",130.054797164838,100,100
"647",1731303242,"DL2v","contralateral","olfactory",70.4645300153261,54,59
"648",1731307775,"DL2d","ipsilateral","olfactory",223.711550258764,197,204
"649",1731312117,"DC4","ipsilateral","olfactory",183.326819402159,149,149
"650",1731325118,"DP1m","ipsilateral","olfactory",303.29969801972,299,305
"651",1731626597,"DL1","contralateral","olfactory",50.1024607810323,29,31
"652",1731626686,"DL1","ipsilateral","olfactory",105.394654692281,65,65
"653",1731626687,"DL2v","contralateral","olfactory",82.0057621847735,98,103
"654",1731626696,"DL2v","ipsilateral","olfactory",202.255868920055,196,217
"655",1731631045,"VL2a","contralateral","olfactory",44.3864677776919,34,37
"656",1731631051,"DL2d","ipsilateral","olfactory",195.583571195427,170,174
"657",1731631097,"DL2d","ipsilateral","olfactory",197.468701854528,165,165
"658",1731631162,"DL2v","ipsilateral","olfactory",149.027804582489,134,189
"659",1731631196,"DL2v","contralateral","olfactory",127.904014133115,117,119
"660",1731631236,"VL2a","ipsilateral","olfactory",113.075658593532,93,96
"661",1731640090,"DC4","ipsilateral","olfactory",167.408271744321,137,137
"662",1732110512,"DM6","contralateral","olfactory",78.6699801451934,44,45
"663",1732451638,"DC2","ipsilateral","olfactory",175.156520375415,96,96
"664",1732455860,"DC1","contralateral","olfactory",92.5824374830229,59,61
"665",1732714479,"DM6","ipsilateral","olfactory",119.802228205028,87,87
"666",1732719013,"DC1","ipsilateral","olfactory",187.020427090242,115,120
"667",1732719340,"DM6","contralateral","olfactory",105.886198471032,56,57
"668",1732990851,"DL3","ipsilateral","olfactory",76.2764895134241,49,51
"669",1732990947,"DL3","ipsilateral","olfactory",126.937763690886,67,69
"670",1733176434,"DL4","contralateral","olfactory",53.788709077579,23,24
"671",1733387903,"DC1",NA,"olfactory",53.2011635764417,50,86
"672",1733402071,"DM6","ipsilateral","olfactory",87.9738691904513,69,72
"673",1733673153,"DL3","ipsilateral","olfactory",30.1136142073953,13,13
"674",1734350602,"DL3","ipsilateral","olfactory",49.6005554830545,29,30
"675",1734350776,"DA1","contralateral","olfactory",64.6573107837317,42,42
"676",1734350800,"DA1","contralateral","olfactory",58.2658669720201,42,45
"677",1734350801,"DA1","contralateral","olfactory",91.6566860894236,39,46
"678",1734350808,"DA1","contralateral","olfactory",83.8549595265712,55,57
"679",1734350882,"DA1","contralateral","olfactory",73.2151628286022,61,63
"680",1734355225,"DA1",NA,"olfactory",78.7659932925719,55,63
"681",1734355247,"DA1","ipsilateral","olfactory",126.283321758127,54,63
"682",1734355428,"DA1","ipsilateral","olfactory",101.963200395676,87,91
"683",1734355450,"DA1","contralateral","olfactory",55.8900814784139,36,38
"684",1734359876,"DA1","contralateral","olfactory",90.1515814894424,52,53
"685",1734691670,"DA1","ipsilateral","olfactory",96.859939136377,73,79
"686",1734691780,"DA1","contralateral","olfactory",62.8496715454106,54,55
"687",1734691853,"DA1","contralateral","olfactory",71.4201205150158,37,40
"688",1734691865,"DA1","ipsilateral","olfactory",85.3259802758384,63,67
"689",1734696429,"DA1","contralateral","olfactory",55.4618281416948,52,53
"690",1734696604,"DA1","contralateral","olfactory",71.9545211735765,60,64
"691",1734705240,"DA1","ipsilateral","olfactory",96.0134603601872,62,70
"692",1734717557,"DL3","ipsilateral","olfactory",53.125261355895,43,46
"693",1735032816,"DA1","ipsilateral","olfactory",84.1087281197969,65,67
"694",1735037070,"DA1","ipsilateral","olfactory",118.491043907,78,79
"695",1735037194,"DA1","ipsilateral","olfactory",75.2189368139653,64,66
"696",1735037273,"DA1","contralateral","olfactory",111.856870255065,57,57
"697",1735041817,"DA1","contralateral","olfactory",70.8306691383807,40,40
"698",1735041965,"DA1","ipsilateral","olfactory",125.385709173286,77,77
"699",1735042035,"DA1","ipsilateral","olfactory",195.223156147866,80,84
"700",1735050696,"DA1","contralateral","olfactory",178.992649689089,73,74
"701",1735050861,"DA1","contralateral","olfactory",102.893897768124,51,51
"702",1735054428,"DA1","contralateral","olfactory",130.635550332822,88,88
"703",1735054607,"DA1","ipsilateral","olfactory",112.236554281943,75,87
"704",1735058800,"DA1","contralateral","olfactory",100.245050548423,78,87
"705",1735378183,"DA1","ipsilateral","olfactory",97.4459176963854,65,70
"706",1735378225,"DA1","contralateral","olfactory",67.7005043290074,46,46
"707",1735378236,"DA1","contralateral","olfactory",73.2845290627529,52,53
"708",1735382530,"DA1","ipsilateral","olfactory",96.5460981855601,91,99
"709",1735382574,"DA1","ipsilateral","olfactory",64.1165442464101,66,75
"710",1735386920,"DA1","contralateral","olfactory",82.470943253332,50,50
"711",1735391275,"DA1","ipsilateral","olfactory",95.1615947912597,69,80
"712",1735395504,"DA1","ipsilateral","olfactory",89.5024645109147,66,69
"713",1735395524,"DA1","ipsilateral","olfactory",113.595511705252,66,71
"714",1758664692,"VP4","contralateral","thermo-hygro",31.3459106332822,27,33
"715",1758673652,"VM7v",NA,"olfactory",36.3214070041328,35,35
"716",1759662154,"DP1l","contralateral","olfactory",144.475385113935,91,91
"717",1759670012,"DM4","ipsilateral","olfactory",143.256248813716,88,90
"718",1760770838,"DM1","ipsilateral","olfactory",187.962048968157,114,117
"719",1761354106,"DM4","ipsilateral","olfactory",108.057734661878,77,80
"720",1761660556,"DP1m","ipsilateral","olfactory",298.786308017337,267,289
"721",1761992915,"DP1l","contralateral","olfactory",121.707645165649,74,74
"722",1762109467,"DM2","contralateral","olfactory",73.2069261924973,31,31
"723",1762320660,"VL2a","ipsilateral","olfactory",121.434163464305,107,111
"724",1762320684,"VL2a","ipsilateral","olfactory",79.5002710886694,79,82
"725",1762320698,"VL2a","contralateral","olfactory",64.8004276269786,43,43
"726",1762320708,"VL2a","contralateral","olfactory",56.9539761049821,42,46
"727",1762463737,"DM2","contralateral","olfactory",89.0619885270699,47,48
"728",1762657342,"VL2a","ipsilateral","olfactory",100.708775376715,87,89
"729",1762657390,"DL2v","ipsilateral","olfactory",236.685398320399,216,220
"730",1762661722,"DL2v","ipsilateral","olfactory",229.011347120043,199,220
"731",1762804655,"DM2","contralateral","olfactory",50.0049980075654,15,16
"732",1763136670,"DM6","contralateral","olfactory",90.348332081669,40,40
"733",1763136774,"DM6","contralateral","olfactory",79.6673361483161,42,42
"734",1763141118,"DM6","ipsilateral","olfactory",94.9499822901229,61,61
"735",1763145263,"DM6","contralateral","olfactory",65.4626296399066,41,42
"736",1763145289,"DM6","contralateral","olfactory",74.304351755025,44,44
"737",1763149978,"DM6","contralateral","olfactory",69.3194541909628,38,38
"738",1763417310,"DM6","contralateral","olfactory",95.3402690628261,46,46
"739",1763421945,"VM7v","ipsilateral","olfactory",57.8651615803265,45,45
"740",1763473480,"DM6","ipsilateral","olfactory",108.835668362108,61,61
"741",1763477766,"DM6","contralateral","olfactory",91.3700912681347,42,42
"742",1763486214,"DM6","contralateral","olfactory",104.977560699641,54,54
"743",1763693549,"DL1","ipsilateral","olfactory",105.755960684981,68,71
"744",1763823186,"DM6","contralateral","olfactory",87.7932612350458,35,36
"745",1763831814,"DM6","contralateral","olfactory",97.9937237200734,47,49
"746",1763836115,"DM6","contralateral","olfactory",82.2882094155221,51,51
"747",1764168474,"DC1","contralateral","olfactory",97.0900553591269,58,59
"748",1764427482,"DM6","ipsilateral","olfactory",104.372684046851,76,78
"749",1764431422,"DM6","ipsilateral","olfactory",96.9618294613726,50,50
"750",1764445682,"DM6","ipsilateral","olfactory",102.712001164377,61,61
"751",1764699151,"DA1","ipsilateral","olfactory",87.4657883512356,56,63
"752",1764703552,"DA1","contralateral","olfactory",115.558822560471,65,66
"753",1764764305,"DC1","ipsilateral","olfactory",150.187329960596,96,96
"754",1765040222,"DA1","ipsilateral","olfactory",131.117643325508,68,68
"755",1765044577,"DA1",NA,"olfactory",117.616843678887,82,82
"756",1765044896,"DA1","ipsilateral","olfactory",123.264009000014,70,72
"757",1765053669,"DA1","contralateral","olfactory",93.0464284548794,46,46
"758",1765101135,"DC1","ipsilateral","olfactory",247.443741588586,139,139
"759",1765101274,"DC1",NA,"olfactory",240.827006237322,112,112
"760",1765104972,"DC2","contralateral","olfactory",126.975914537902,80,80
"761",1765105564,"DC1","ipsilateral","olfactory",91.4067993547172,73,73
"762",1765109775,"DC1","ipsilateral","olfactory",191.319779837033,96,97
"763",1765381455,"DA1","ipsilateral","olfactory",101.778639633175,70,70
"764",1765386030,"DA1","ipsilateral","olfactory",122.755438370976,78,78
"765",1765398738,"DL3","ipsilateral","olfactory",110.496286586009,62,62
"766",1765403303,"DA1","ipsilateral","olfactory",129.584138021829,70,79
"767",1765446721,"DC1","ipsilateral","olfactory",226.074283672821,133,135
"768",1765727039,"DA1","contralateral","olfactory",68.8669843093259,39,41
"769",1765731259,"DA1",NA,"olfactory",95.1701216625597,57,57
"770",1766067809,"DA1","ipsilateral","olfactory",119.718146738274,64,64
"771",1766068129,"DA1","contralateral","olfactory",75.2437132441589,66,66
"772",1766068147,"DA1","ipsilateral","olfactory",121.963172212597,56,68
"773",1766068153,"DA1","contralateral","olfactory",87.6045417305615,49,49
"774",1766111002,"DC1",NA,"olfactory",118.233692027761,51,52
"775",1766409090,"DA1","contralateral","olfactory",76.5598197972229,43,47
"776",1766413024,"DA1","ipsilateral","olfactory",134.034137853037,87,95
"777",1766753982,"DA1","contralateral","olfactory",84.0842426925169,55,55
"778",1766754285,"DA1","ipsilateral","olfactory",136.110785739788,78,79
"779",1766758683,"DA1","contralateral","olfactory",88.325882347236,49,50
"780",1766762919,"DA1","ipsilateral","olfactory",96.3211044621964,63,64
"781",1789370758,"VM7v","contralateral","olfactory",87.02058702888,68,68
"782",1789695634,"VM7v","contralateral","olfactory",80.6594885163841,60,62
"783",1789742943,"DM4","contralateral","olfactory",119.467413099092,34,34
"784",1789747116,"DM4","ipsilateral","olfactory",66.9760155068524,34,34
"785",1790027507,"VP4","contralateral","thermo-hygro",55.4776289221911,39,49
"786",1790027663,"VP4","contralateral","thermo-hygro",40.3161437663712,33,42
