"bodyid","pre","post","upstream","downstream","status","name","voxels","soma","side","connectivity.type","cell.type","class","cellBodyFiber","ItoLee_Lineage","ItoLee_Hemilineage","Hartenstein_Lineage","Hartenstein_Hemilineage","putative.classic.transmitter","putative.other.transmitter","FAFB.match","FAFB.match.quality","layer","ct.layer","axon.outputs","dend.outputs","axon.inputs","dend.inputs","total.length","axon.length","dend.length","pd.length","segregation_index","notes"
5813010511,564,634,634,4870,"Traced","LHAV3k2_R",856328593,TRUE,"right","LHAV3k2","LHAV3k2","LHON","ADL24","LHl3","LHl3","new_tract_1","new_tract_1","unknown","unknown","none","none",3.98125,4,4793,27,278,346,2392.82704444738,707.538659842993,902.648275234556,85.5442079370833,0.394179184575825,NA
482680447,489,739,739,3813,"Traced","LHAV3k3_R",752992980,TRUE,"right","LHAV3k3","LHAV3k3","LHON","ADL24","LHl3","LHl3","new_tract_1","new_tract_1","unknown","unknown","none","none",3.47929606625259,3,1949,1715,210,503,2627.42955314781,592.929182586464,1309.38988452951,65.9291001852642,0.0355224450049059,NA
5813097073,608,700,700,5324,"Traced","LHAV3k4_R",922868417,TRUE,"right","LHAV3k4","LHAV3k4","LHON","ADL10","LHa3","LHa3","BLVa2","BLVa2","GABA","unknown","none","none",3.34259259259259,3,3129,2192,177,514,3141.25250780539,731.662831305352,1493.55791800847,105.50141658248,0.064690732773152,NA
328543014,656,2204,2204,7512,"Traced","LHAV3k5_R",1379946549,TRUE,"right","LHAV3k5","LHAV3k5","LHON","PDL17","SLPpl3","SLPpl3","new_tract_11","new_tract_11","unknown","unknown","720575940611688295","medium",4.12512820512821,4,4685,2729,1021,1131,4832.20087282678,1491.49569908253,1864.86801435642,137.078469639356,0.0166035647511302,NA
359581549,500,871,871,4278,"Traced","LHAV3k6_R",931144563,TRUE,"right","LHAV3k6","LHAV3k6","LHON","ADL24","LHl3","LHl3","new_tract_1","new_tract_1","unknown","unknown","720575940604856754","poor",3.89538461538462,4,4135,39,473,378,3195.01354017117,1115.32479421029,1202.72394621178,107.295801697776,0.276299599197153,NA
513029260,89,229,229,937,"Traced","LHAV3l1_R",226704066,TRUE,"right","LHAV3l1","LHAV3l1","LHON",NA,NA,"unknown",NA,NA,NA,NA,"none","none",3.78899082568807,4,703,171,102,120,1064.91997305386,253.714765984728,456.401338270126,148.138979531076,0.0889405342744689,NA
360255138,1024,1633,1633,9499,"Traced","LHAV3m1_R",1538337620,TRUE,"right","LHAV3m1","LHAV3m1","LHON","ADL24","LHl3","LHl3","new_tract_1","new_tract_1","unknown","unknown","none","none",4.33401849948613,4,4301,5109,247,1358,5176.77604207995,773.717448048235,3140.34575499889,206.524316614959,0.0634152676647185,NA
356832508,183,251,251,1520,"Traced","LHAV3n1_R",395235350,TRUE,"right","LHAV3n1","LHAV3n1","LHON","ADL10","LHa3","LHa3","BLVa2","BLVa2","GABA","unknown","none","none",4.24355005159959,4,1322,122,110,121,1268.08382710042,344.613569939151,371.877974583931,101.28563701271,0.171947039632744,NA
325834652,244,371,371,2136,"Traced","LHAV3n1_R",524144080,TRUE,"right","LHAV3n1","LHAV3n1","LHON","ADL10","LHa3","LHa3","BLVa2","BLVa2","GABA","unknown","none","none",5.01143451143451,4,2017,29,129,226,1878.03503271611,535.731210458327,640.147571372414,70.5906449473225,0.425355739437857,NA
418861761,217,351,351,1764,"Traced","LHAV3n1_R",431343941,TRUE,"right","LHAV3n1","LHAV3n1","LHON","ADL10","LHa3","LHa3","BLVa2","BLVa2","GABA","unknown","none","none",4.36111111111111,4,1743,21,126,219,1495.56947262212,466.425852108771,496.89901703742,78.2472804387187,0.433146432244881,NA
449223263,171,217,217,1371,"Traced","LHAV3n1_R",348745411,TRUE,"right","LHAV3n1","LHAV3n1","LHON","ADL10","LHa3","LHa3","BLVa2","BLVa2","GABA","unknown","none","none",4.23251028806584,4,1232,24,113,91,1251.04040857242,394.433416058697,277.902293343898,177.349148718764,0.243219555547091,NA
448899493,246,441,441,1985,"Traced","LHAV3n1_R",606453094,TRUE,"right","LHAV3n1","LHAV3n1","LHON","ADL10","LHa3","LHa3","BLVa2","BLVa2","GABA","unknown","720575940625231954","good",5.11225540679712,4,1635,348,138,296,2217.13971066052,565.265403949432,859.520441476955,81.5483075063641,0.183380952490431,NA
5813047004,150,245,245,1247,"Traced","LHAV3n1_R",345297179,TRUE,"right","LHAV3n1","LHAV3n1","LHON","ADL10","LHa3","LHa3","BLVa2","BLVa2","GABA","unknown","720575940621510141",NA,3.94455852156057,4,1229,11,118,121,1285.0202226312,410.75883053934,368.774467352376,70.2985981106439,0.330664374197477,NA
511621576,460,319,319,4656,"Traced","LHAV3o1_R",689753784,TRUE,"right","LHAV3o1","LHAV3o1","LHLN","ADL10","LHa3","LHa3","BLVa2","BLVa2","GABA","unknown","720575940607092337","medium",3.89730290456432,4,2855,1770,77,233,1921.62012157132,544.396658321292,818.788591270555,105.935900986555,0.0704668738079064,NA
480586157,470,333,333,4937,"Traced","LHAV3o1_R",658043159,TRUE,"right","LHAV3o1","LHAV3o1","LHON","ADL10","LHa3","LHa3","BLVa2","BLVa2","GABA","unknown","720575940618954100",NA,3.86742034943474,4,2747,2170,81,239,1984.16599021681,551.29936216444,821.435488572826,80.9108152529286,0.0480898055734916,NA
511262952,480,348,348,5005,"Traced","LHAV3o1_R",703554581,TRUE,"right","LHAV3o1","LHAV3o1","LHON","ADL10","LHa3","LHa3","BLVa2","BLVa2","GABA","unknown","none","none",3.89241803278689,4,4374,406,142,189,1906.96844751367,798.022279465098,488.714058119434,122.345150790279,0.181953696006734,NA
633793553,724,1387,1387,7768,"Traced","LHAV3p1_R",949101396,TRUE,"right","LHAV3p1","LHAV3p1","LHON","ADL24","LHl3","LHl3","new_tract_1","new_tract_1","unknown","unknown","none","none",3.47901740020471,3,2838,4751,454,911,3383.99328041605,677.888695357691,1621.97586676535,123.705863815129,0.00112680443967583,NA
633097828,838,1470,1470,8948,"Traced","LHAV3q1_R",1026581314,TRUE,"right","LHAV3q1","LHAV3q1","LHON","ADL04","LHa2","LHa2","BLVa1","BLVa1","acetylcholine","unknown","720575940615742330","good",3.36354166666667,3,8423,488,439,1014,3159.39162417042,973.512502404582,1313.28858003793,68.7803319895213,0.358643734046394,NA
760541793,167,318,318,1809,"Traced","LHAV4a1_a_R",266789649,TRUE,"right","LHAV4a1_a","LHAV4a1_a","LHLN","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","none","none",3.24766839378238,3,837,962,72,241,1304.56691368255,299.21000907216,543.446302109504,88.0762844869452,0.0360731845721308,NA
5813098080,447,540,540,3954,"Traced","LHAV4a1_b_R",670133411,TRUE,"right","LHAV4a1_b","LHAV4a1_b","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940585693731","good",3.27604166666667,3,3319,567,264,261,2525.83517703857,933.226378896013,643.910979647007,125.105481788306,0.0939944585880912,NA
728483069,542,1316,1316,3920,"Traced","LHAV4a1_b_R",757985156,TRUE,"right","LHAV4a1_b","LHAV4a1_b","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940608181361","poor",3.16908713692946,3,2599,1210,816,485,3505.18065752922,1607.76214817836,856.614249580214,77.9362132414589,0.00226429949691553,NA
822289778,368,825,825,2385,"Traced","LHAV4a1_b_R",529042719,TRUE,"right","LHAV4a1_b","LHAV4a1_b","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940616439350","good",3.2218782249742,3,1006,1379,278,540,2338.75735405098,605.369891980848,924.302808638656,98.6205956088171,0.00474252344780068,NA
823668338,226,580,580,1751,"Traced","LHAV4a1_b_R",430532821,TRUE,"right","LHAV4a1_b","LHAV4a1_b","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940577654539","medium",3.34022750775595,3,567,1172,126,450,1891.04139653161,374.904319385765,851.088468599974,101.047799574454,0.00953405556319586,NA
5813058137,659,1519,1519,6499,"Traced","LHAV4a1_c_R",949755650,TRUE,"right","LHAV4a1_c","LHAV4a1_c","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940603007308","good",3.37190082644628,3,4016,2428,669,829,4514.44926273472,1500.36853491298,1755.91247212302,74.9609460990957,0.0200687515775689,NA
637121971,906,1719,1719,8991,"Traced","LHAV4a2_R",1071446094,TRUE,"right","LHAV4a2","LHAV4a2","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940630614264","good",3.4830421377184,3,2931,6048,228,1482,4891.43640147198,724.647525836116,2777.59282659934,51.9123000939297,0.0310288581561146,NA
851317951,224,459,459,1692,"Traced","LHAV4a3_a_R",352647650,TRUE,"right","LHAV4a3_a","LHAV4a3_a","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940631027938","good",3.13729508196721,3,926,730,163,289,1510.89203404602,338.0980647231,714.82549998189,71.4969207530263,0.0257935555052193,NA
881991445,222,575,575,1639,"Traced","LHAV4a3_a_R",386956185,TRUE,"right","LHAV4a3_a","LHAV4a3_a","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940629301048","poor",3.21663244353183,3,591,973,163,406,1646.87321351373,306.628916185653,838.356321110013,115.152043897722,0.00630078995729422,NA
820581199,131,339,339,1060,"Traced","LHAV4a3_a_R",225005908,TRUE,"right","LHAV4a3_a","LHAV4a3_a","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","0","medium",3.17956656346749,3,661,389,74,262,1231.55478041851,216.625889759907,584.223736081251,108.858215644758,0.115734944836119,NA
794337453,145,555,555,1158,"Traced","LHAV4a3_a_R",301791643,TRUE,"right","LHAV4a3_a","LHAV4a3_a","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","none","none",3.26239669421488,3,447,677,152,399,1630.28840372842,387.550018478849,795.933047353945,83.2392501947634,0.0115121598427158,NA
975432645,140,411,411,1176,"Traced","LHAV4a3_a_R",275611981,TRUE,"right","LHAV4a3_a","LHAV4a3_a","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940625556484","good",3.12755102040816,3,559,617,87,322,1363.36407411241,216.621382123213,767.561411457252,32.5790454994236,0.0508488220269517,NA
5901195038,171,436,436,1691,"Traced","LHAV4a3_b_R",273764149,TRUE,"right","LHAV4a3_b","LHAV4a3_b","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940618059397","medium",3.28762886597938,3,950,633,211,213,1495.72482977612,462.23967202038,522.541391471358,86.2564520787047,0.00689773700274987,NA
883031393,236,632,632,1875,"Traced","LHAV4a3_b_R",358965500,TRUE,"right","LHAV4a3_b","LHAV4a3_b","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940607378500","good",3.24922760041195,3,686,1154,186,438,1540.30648031286,287.604217642368,810.25702342537,103.951522508252,0.00415808501123827,NA
917086906,208,540,540,1747,"Traced","LHAV4a3_b_R",318744231,TRUE,"right","LHAV4a3_b","LHAV4a3_b","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940618400447","medium",3.24382716049383,3,493,1186,144,392,1496.70950872106,234.816678963787,725.369376857476,126.924865057202,0.000509127792890696,NA
823999989,189,487,487,1807,"Traced","LHAV4a3_b_R",286400387,TRUE,"right","LHAV4a3_b","LHAV4a3_b","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","none","none",3.22461538461538,3,467,1340,120,365,1503.17666058322,283.327790965021,773.455339646532,38.66450088407,0.000103537981524626,NA
669869547,230,420,420,1920,"Traced","LHAV4a4_R",334728169,TRUE,"right","LHAV4a4","LHAV4a4","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940590009380","good",3.34702258726899,3,1199,708,219,196,1506.35060435617,544.690387350682,475.865445365147,25.0861315943457,0.00660601170562558,NA
856407289,150,241,241,1166,"Traced","LHAV4a4_R",302523344,TRUE,"right","LHAV4a4","LHAV4a4","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940613094261","medium",3.22949117341641,3,810,346,97,142,1088.54968633932,304.590197774045,447.553676944935,10.1920787450309,0.0565873178178707,NA
980198319,116,286,286,1030,"Traced","LHAV4a4_R",251150742,TRUE,"right","LHAV4a4","LHAV4a4","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940629109055","good",3.19875130072841,3,382,626,90,194,1034.4644945466,192.232422361692,499.546199743766,13.0172758863415,0.00274654028583532,NA
851684210,120,274,274,1005,"Traced","LHAV4a4_R",231183910,TRUE,"right","LHAV4a4","LHAV4a4","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","0","medium",3.14388489208633,3,642,329,106,165,1104.27424229543,270.212001135886,447.906496164404,17.3330347586833,0.0486163110719889,NA
918123297,94,212,212,916,"Traced","LHAV4a4_R",248435247,TRUE,"right","LHAV4a4","LHAV4a4","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","0","good",3.09846153846154,3,758,88,152,53,980.108509377864,444.403013557915,118.861637922806,29.0232726485864,0.0284257469701024,NA
5813014585,79,250,250,705,"Traced","LHAV4a4_R",224522366,TRUE,"right","LHAV4a4","LHAV4a4","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940618009477","good",3.18930041152263,3,371,290,78,171,987.707936124444,186.020727856219,435.036726007278,37.5358571576841,0.0424928774767441,NA
789580340,120,372,372,1272,"Traced","LHAV4a5_R",284820185,TRUE,"right","LHAV4a5","LHAV4a5","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","none","none",3.28527607361963,3,538,722,43,327,1387.7218992927,145.956148347336,781.55060547774,87.0699693370218,0.078871962333844,NA
5813061530,165,397,397,1883,"Traced","LHAV4a5_R",328464227,TRUE,"right","LHAV4a5","LHAV4a5","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940637271155","medium",3.33162217659138,3,1152,703,108,271,1347.13056240915,330.720486186807,602.112553409279,40.7032451106933,0.0715159251156425,NA
604031105,132,375,375,1177,"Traced","LHAV4a5_R",241132280,TRUE,"right","LHAV4a5","LHAV4a5","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940598732961","medium",3.23926380368098,3,784,393,156,211,1360.73822563325,439.014939818349,485.350353210785,113.252220620903,0.039538490896429,NA
1039867920,142,367,367,1141,"Traced","LHAV4a6_R",341115652,TRUE,"right","LHAV4a6","LHAV4a6","LHON","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940390860122","good",3.36194415718718,3,770,348,190,174,1675.0763901589,555.72739615399,609.055318549571,90.5162318984174,0.0197325410183542,NA
882685590,107,272,272,953,"Traced","LHAV4a6_R",198066365,TRUE,"right","LHAV4a6","LHAV4a6","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","none","none",3.1923474663909,3,733,192,159,101,1183.78301705658,473.33369749973,238.274736644202,102.515153187748,0.0267302034732604,NA
792610827,103,175,175,876,"Traced","LHAV4a6_R",193440969,TRUE,"right","LHAV4a6","LHAV4a6","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940629655251","poor",3.30434782608696,3,628,212,118,52,1055.92513206578,418.76124017352,209.893722576315,69.1608035218729,0.00222933717958773,NA
761580655,150,340,340,1569,"Traced","LHAV4a7_R",302137561,TRUE,"right","LHAV4a7","LHAV4a7","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940618304390","poor",3.17538461538462,3,1138,402,60,263,1462.12122566039,330.186823765386,586.322567391321,62.8623997520602,0.203431096745919,NA
5813010845,153,333,333,1752,"Traced","LHAV4a7_R",342850230,TRUE,"right","LHAV4a7","LHAV4a7","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940617949377","good",3.30564102564103,3,1017,694,74,254,1390.38569216244,277.593477015112,700.838541539551,87.7474054650359,0.0865915182383949,NA
667474054,163,492,492,1722,"Traced","LHAV4a7_R",347228988,TRUE,"right","LHAV4a7","LHAV4a7","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940618119813","medium",3.19774590163934,3,940,690,52,424,1727.53442505173,252.505273491093,907.993889000355,51.9979206579287,0.161229198469792,NA
823988254,177,238,238,2054,"Traced","LHAV4a7_R",273740730,TRUE,"right","LHAV4a7","LHAV4a7","LHLN","ADL01","LHl1","LHl1","BLD4","BLD4","GABA","unknown","720575940605939804","good",3.21865284974093,3,1298,652,69,156,1221.25870397953,333.428347116028,391.154242290413,86.4933658965624,0.0741947023746405,NA
729211483,118,302,302,1115,"Traced","LHAV4b1_a_R",268255353,TRUE,"right","LHAV4b1_a","LHAV4b1_a","LHLN","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","720575940576569108","medium",3.44709543568465,3,541,529,77,223,1326.23034260461,198.802310198978,673.938049798982,74.4210307277841,0.0424743364307387,NA
696095464,139,263,263,1264,"Traced","LHAV4b1_a_R",288837615,TRUE,"right","LHAV4b1_a","LHAV4b1_a","LHON","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","720575940629672403","medium",3.30061983471074,3,709,534,107,149,1425.35263320921,335.117162388784,589.408996239116,21.3506280251915,0.0144666467241541,NA
5813010799,119,235,235,1108,"Traced","LHAV4b1_b_R",260631672,TRUE,"right","LHAV4b1_b","LHAV4b1_b","LHON","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","720575940626998591","poor",3.32164948453608,3,801,300,87,145,1230.84205544884,300.110949376793,503.056729902601,53.5563052646455,0.0820978295007041,NA
731270909,105,228,228,1020,"Traced","LHAV4b1_b_R",269158216,TRUE,"right","LHAV4b1_b","LHAV4b1_b","LHON","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","720575940624663866","poor",3.32231404958678,3,660,357,98,129,1321.35233311577,325.522402420639,589.454163114037,39.5498913735749,0.0304120487699757,NA
634712475,118,297,297,1000,"Traced","LHAV4b1_b_R",310157959,TRUE,"right","LHAV4b1_b","LHAV4b1_b","LHON","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","720575940626998335","medium",3.19120654396728,3,375,583,76,213,1509.61738813999,230.354203827678,730.310637076587,58.6833632245181,0.012178099191658,NA
822622842,98,189,189,840,"Traced","LHAV4b1_b_R",240563951,TRUE,"right","LHAV4b1_b","LHAV4b1_b","LHON","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","none","none",3.16269430051813,3,547,236,87,98,1105.55663028804,324.540093240558,345.721903920174,43.392538780484,0.0350773266378764,NA
480931586,89,36,36,815,"Traced","LHAV4b2_a_R",122926848,FALSE,"right","LHAV4b2_a","LHAV4b2_a","LHLN","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","720575940629001791","poor",3.16416416416416,3,268,452,9,25,541.587142531611,128.872559546136,147.703769046604,126.668483513262,0.00610635941744764,NA
911984113,0,44,44,0,"Traced","LHAV4b2_a_R",111113387,TRUE,"right","LHAV4b2_a","LHAV4b2_a","LHLN","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","none","none",3.17575757575758,3,0,0,0,0,441.865080043171,NA,NA,NA,0,NA
849918343,74,110,110,668,"Traced","LHAV4b2_b_R",190239232,TRUE,"right","LHAV4b2_b","LHAV4b2_b","LHLN","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","720575940625782800","medium",3.45045965270684,3,296,333,21,84,918.872951501058,118.489297932006,373.410489753204,43.1028739073758,0.0481073544214841,NA
635091875,93,88,88,871,"Traced","LHAV4b2_b_R",256970741,TRUE,"right","LHAV4b2_b","LHAV4b2_b","LHON","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","720575940625783824","good",3.11267605633803,3,409,360,30,53,966.584472566364,157.006415822182,362.208768155993,30.7065778338655,0.0161490590888865,NA
669857319,135,168,168,1562,"Traced","LHAV4b3_R",260158482,TRUE,"right","LHAV4b3","LHAV4b3","LHON","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","720575940619540980","poor",3.10685483870968,3,663,802,33,131,1241.84611096407,194.122021088095,493.58817309235,68.927795877526,0.0387916257177914,NA
5901197773,101,98,98,981,"Traced","LHAV4b3_R",181391828,TRUE,"right","LHAV4b3","LHAV4b3","LHON","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","none","none",3.09547738693467,3,472,459,22,75,971.000560274684,164.758534044476,372.242473399378,17.4923287517988,0.0454939108720339,NA
762262916,122,161,161,1124,"Traced","LHAV4b3_R",216502262,FALSE,"right","LHAV4b3","LHAV4b3","LHON","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","720575940616442235","poor",3.99897119341564,3,772,195,77,81,1000.49148715154,299.447815486436,269.564788629947,57.5198694736218,0.0684091591259365,NA
818888010,101,145,145,910,"Traced","LHAV4b3_R",250597676,TRUE,"right","LHAV4b3","LHAV4b3","LHON","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","720575940624339332","medium",3.63298969072165,3,665,206,96,43,913.575896016487,335.266529127316,108.219120331022,74.2229074768535,0.00405497453485848,NA
575729037,257,444,444,2523,"Traced","LHAV4b4_R",496229762,TRUE,"right","LHAV4b4","LHAV4b4","LHON","ADL05","LHl4","LHl4_anterior","BLD1","BLD1_anterior","GABA","unknown","none","none",3.25051759834369,3,1756,685,193,240,1647.65942461151,557.842418644882,624.670926873033,50.4802222039967,0.0485989271471741,NA
