"bodyid","pre","post","upstream","downstream","status","name","voxels","soma","side","connectivity.type","cell.type","class","cellBodyFiber","ItoLee_Lineage","ItoLee_Hemilineage","Hartenstein_Lineage","Hartenstein_Hemilineage","putative.classic.transmitter","putative.other.transmitter","glomerulus","FAFB.match","FAFB.match.quality","layer","ct.layer","axon.outputs","dend.outputs","axon.inputs","dend.inputs","total.length","axon.length","dend.length","pd.length","segregation_index","notes"
1006068474,1226,7798,7366,2526,"Traced",NA,3343473912,FALSE,"right","ALBN1","ALBN1","uPN",NA,"embryonicVLPd1?","ADL28","primary","ADL28","unknown","unknown","DP1m","720575940620714172","good",2.116,2,2361,157,99,7249,9061.80022831453,338.057055250245,6864.39563062739,79.715396128411,0.790248616622441,NA
1006258344,533,1853,2109,6837,"Traced","VM5d_adPN_R",855995711,FALSE,"right","DC3_adPN","DC3_adPN","uPN","AVM01","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","VM5d","720575940613584425","good",2.164,2,5248,1515,129,1964,2418.32874556843,430.890610716177,1340.12409544814,216.715887995162,0.382357326965158,NA
1036504644,307,459,5700,21863,"Traced","ALIN3_R",961035642,TRUE,"right","VA6_adPN","VA6_adPN",NA,"PVL04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown",NA,"none","none",2.207,2,17253,4380,698,4967,4444.45450035605,1096.34618460965,2501.08725383554,250.869989036301,0.3248764087295,NA
1037293275,1118,3040,1712,3654,"Traced","M_l2PNm16_R",1881365149,FALSE,"right","VM5d_adPN","VM5d_adPN","mPN","AVM03","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940598593137","good",2.11,2,2688,866,165,1508,1839.39737219823,348.411158938914,892.518094617809,272.477759372377,0.33228508194614,NA
1037518512,136,487,3260,11195,"Traced","M_vPNml67_R",309960926,FALSE,"right","DC2_adPN","DC2_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940615288122","good",2.233,2,8797,2365,354,2887,3406.72083822278,750.454134524191,1813.49400934854,238.838791161504,0.334231477376538,NA
1039237469,146,380,2829,6524,"Traced","M_vPNml61_R",256754417,FALSE,"right","DL2v_adPN","DL2v_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940626227852","good",2.179,2,4680,1844,343,2476,2640.30713222941,419.704685840019,1571.87763054497,238.229269408752,0.26590976045129,NA
1069929827,180,235,1624,5387,"Traced","M_vPNml57_R",425539081,TRUE,"right","DM6_adPN","DM6_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940621094378","good",2.126,2,4397,940,177,1434,1861.43805872033,393.328257358095,915.966531446023,226.165034230905,0.377302429196163,NA
1070613107,116,334,3161,11263,"Traced","M_vPNml61_R",298750503,TRUE,"right","VA3_adPN","VA3_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940623002447","good",2.178,2,8640,2558,346,2784,3222.15710370255,580.9286395445,1838.4976720898,221.414295790122,0.313401073932285,NA
1099911913,269,1476,4430,11204,"Traced","M_vPNml64_R",907909169,TRUE,"right","DL1_adPN","DL1_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940613633212","good",2.149,2,7592,3469,374,4021,3694.5616088826,656.168157431762,2294.58952412448,214.261491311035,0.276043448298629,NA
1102334088,758,2140,760,1324,"Traced","M_lv2PN9t49_R",1271611492,FALSE,"right","M_adPNm4","M_adPNm4","mPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940620733320","good",2.178,2,1094,230,158,597,1650.62874542641,373.748056213715,811.037355901919,207.19627543331,0.292667321051846,NA
1225100939,535,726,317,1322,"Traced","VP2+VC5_l2PN(lALT)_R",1239319825,TRUE,"right","M_adPNm5","M_adPNm5","biPN","AVM03","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","VP2","none","none",2.178,2,975,347,34,274,1325.12546186662,490.922247333098,559.228846035817,41.8213836945989,0.272425810554871,NA
1316245799,1242,2667,5145,20997,"Traced","M_spPN4t9_R",3099779499,TRUE,"right","DL5_adPN","DL5_adPN","mPN","PVM01","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940610847476","good",2.182,2,15500,5377,655,4474,4615.65197131158,1070.13125205195,2501.03013797125,229.190829731949,0.262140697885287,NA
1322012611,276,792,597,2195,"Traced","M_vPNml64_R",886564530,TRUE,"right","M_adPNm4","M_adPNm4","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940614498118","good",2.271,2,1923,251,177,412,1718.73080251305,571.768053889952,683.807912180412,207.105098294601,0.268684204469604,NA
1322353714,90,247,1853,4017,"Traced","M_vPNml66_R",340892539,TRUE,"right","VM5d_adPN","VM5d_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940583268876","good",2.137,2,2903,1041,203,1622,1862.83663285753,366.171306807794,961.603901613636,257.932816186008,0.296751480402499,NA
1322353824,130,162,1993,10304,"Traced","M_vPNml75_R",266069795,FALSE,"right","VM4_adPN","VM4_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940619895829","good",2.199,2,8153,2064,458,1517,2547.23541194934,769.845995424009,1138.25599819675,216.676252173456,0.216827007928502,NA
1322353841,168,234,1214,8234,"Traced","M_vPNml77_R",317561178,FALSE,"right","VM3_adPN","VM3_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940613662434","good",2.781,3,7103,1090,445,738,1890.75059420608,626.902491400272,581.542224195977,303.803060034637,0.177149124984282,NA
1380503545,323,1650,896,2280,"Traced",NA,510463074,FALSE,"right","M_adPNm8","M_adPNm8","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DC2","720575940591631623","good",2.427,2,1828,443,79,802,1840.67371009683,289.84452783625,951.221089781243,286.743991957245,0.389921228450731,NA
1411784734,426,798,2470,7567,"Traced","M_lvPNm25_R",794116958,TRUE,"right","VA1d_adPN","VA1d_adPN","mPN","AVM06","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","none","none",2.13,2,5281,2254,168,2277,2309.30223041181,372.411842864569,1338.18207328653,227.926151085592,0.299832271680825,NA
1415825344,311,1481,2457,6975,"Traced","M_vPNml63_R",902164861,TRUE,"right","D_adPN","D_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940606586256","good",2.152,2,4986,1964,219,2225,2686.3274000307,421.111305895512,1513.44789680985,224.043636941374,0.293650216177533,NA
1415829574,121,653,2077,5416,"Traced","M_vPNml72_R",472447161,TRUE,"right","DM6_adPN","DM6_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","none","none",2.108,2,4228,1151,185,1862,2188.89203871061,421.382070018669,1118.11227538387,249.703880669567,0.366109626599637,NA
1442819296,1094,1718,1207,6202,"Traced","VC3m_lvPN_R",1784944164,TRUE,"right","VP2+_adPN","VP2+_adPN","uPN","AVM06","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","VC3m","none","none",2.609,3,6004,116,497,671,3312.16936123059,1080.89475373385,1271.94999495589,251.689822930448,0.350134480900662,NA
1447201088,107,474,2122,6674,"Traced","DC4_vPN_R",259003317,FALSE,"right","VC3l_adPN","VC3l_adPN","uPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DC4","720575940618555322","good",2.235,2,5152,1498,398,1709,2535.67668015777,619.3311218103,1289.00917339728,200.733777881747,0.244996873065824,NA
1447205602,177,319,2697,7580,"Traced","M_vPNml83_R",533392854,TRUE,"right","VA1v_adPN","VA1v_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940598605169","good",2.118,2,5524,2035,205,2480,3127.75991256004,474.479567314986,1823.77466495472,234.188113259636,0.322635870214095,NA
1447205712,186,174,2101,6484,"Traced","M_vPNml77_R",302985952,FALSE,"right","VC3l_adPN","VC3l_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940612650318","good",2.224,2,5043,1432,379,1715,2494.27146853225,555.179648518356,1180.69467718486,202.845856968744,0.256560407812094,NA
1484850301,295,1075,3054,8222,"Traced",NA,905090867,TRUE,"right","VA1v_adPN","VA1v_adPN","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DL1","720575940605789163","good",2.147,2,5918,2274,229,2808,3237.06747799554,485.764061790647,1940.81622869073,241.904130073669,0.31764092105988,NA
1504889437,176,251,1763,4191,"Traced","M_lvPNm38_R",420032698,TRUE,"right","DL2d_adPN","DL2d_adPN","mPN","AVM06","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940612535374","good",2.182,2,2637,1538,179,1572,2033.49353552573,304.18349391063,1150.72546223839,244.070138257854,0.215466197876042,NA
1536947502,917,2426,2994,14402,"Traced","D_adPN_R",1798816972,TRUE,"right","VA7l_adPN","VA7l_adPN","uPN","AVM01","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","D","none","none",2.359,2,9283,4961,392,2571,3112.27030620237,786.45776971518,1632.40042473963,237.316150103119,0.180718434860653,NA
1539978151,152,306,3694,13551,"Traced","M_vPNml76_R",440104775,TRUE,"right","DC4_adPN","DC4_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940613933602","good",2.145,2,10386,2832,540,3128,3840.1780956312,921.090167943411,1957.3226575223,229.631872812874,0.290057050892363,NA
1547273567,289,1590,2115,4329,"Traced",NA,736521012,TRUE,"right","VM5d_adPN","VM5d_adPN","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","VM5d","720575940618582202","good",2.121,2,2986,1281,169,1901,2074.64322471265,342.32690461436,1144.99346132065,255.59152558361,0.29967394838359,NA
1570684665,114,145,2480,10794,"Traced","M_vPNml54_R",231778987,FALSE,"right","VM7d_adPN","VM7d_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940613416782","good",2.24,2,8294,2477,337,2121,2754.85950075949,560.882136066712,1397.52643251465,198.552586006873,0.276249994225034,NA
1570685033,100,233,3001,12602,"Traced","M_vPNml54_R",250252093,FALSE,"right","DL4_adPN","DL4_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940644958340","good",2.136,2,9775,2557,486,2480,2935.87251240984,830.213361430997,1304.15912407162,291.458525669919,0.275964781092724,NA
1570685132,149,322,2340,5205,"Traced","M_vPNml76_R",357504944,TRUE,"right","VM5v_adPN","VM5v_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940612500474","good",2.105,2,3548,1621,249,2073,2424.37187973717,448.947055853261,1335.65859097081,204.391627509631,0.255675160092432,NA
1570685224,142,208,2764,7798,"Traced","M_vPNml53_R",309059315,FALSE,"right","VA1v_adPN","VA1v_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940616398633","good",2.118,2,5639,2152,208,2545,3252.64075460364,464.086206010442,1911.79434414636,242.492013049784,0.316621645196711,NA
1570685257,125,328,1617,5293,"Traced","M_vPNml72_R",421073985,TRUE,"right","DM6_adPN","DM6_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940613573820","good",2.086,2,4288,993,169,1431,1864.35295251731,416.295520564419,919.108908777187,213.108558034731,0.367788194772423,NA
1570685283,136,261,1750,7194,"Traced","DM3_vPN_R",255435182,FALSE,"right","VM7v_adPN","VM7v_adPN","uPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DM3","720575940620435765","good",2.182,2,5545,1585,243,1478,2106.29363264593,515.372195933791,976.032485591693,233.882958230612,0.282225541131895,NA
1571025824,123,162,975,4113,"Traced","M_vPNml86_R",203621018,FALSE,"right","DA3_adPN","DA3_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940616420137","good",2.132,2,3671,402,248,696,1667.2932852843,632.268522091141,505.398789076409,278.693531261422,0.321610592965891,NA
1578658131,499,3890,3063,9871,"Traced",NA,1798959773,TRUE,"right","VA1d_adPN","VA1d_adPN","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","VA6","none","none",2.13,2,6945,2904,178,2864,2921.13821611879,430.256520502701,1788.14001314289,235.032735513592,0.314220340947359,NA
1609542060,1155,3620,2426,7026,"Traced","DL3_lPN_R",2193171838,TRUE,"right","D_adPN","D_adPN","uPN","AVM02","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DL3","720575940613514793","good",2.186,2,5073,1902,260,2143,2534.97226441956,382.041212909812,1432.78815029406,230.442775931686,0.281301054377621,NA
1609883245,455,1554,2091,4885,"Traced","DL3_lPN_R",885419077,TRUE,"right","DL2v_adPN","DL2v_adPN","uPN","AVM02","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DL3","720575940589623223","good",2.206,2,3640,1225,214,1867,2259.70578302435,385.80585305709,1270.77676840823,210.151421819255,0.315519179625765,NA
1630051981,1992,3769,6607,27736,"Traced","VA4_lPN_R",3441109541,TRUE,"right","DC1_adPN","DC1_adPN","uPN","AVM02","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","VA4","none","none",2.22,2,21761,5901,829,5758,5978.92637974401,1491.47926881002,3112.12142756364,235.035011669577,0.306161603752619,NA
1630734360,226,358,1405,3525,"Traced","M_lPNm11A_R",589190367,TRUE,"right","VM5d_adPN","VM5d_adPN","mPN","AVM02","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","none","none",2.108,2,2765,745,153,1208,1487.44571069089,350.641836784227,675.672648217883,252.933676345552,0.342135307869157,NA
1639234609,568,1655,2054,4999,"Traced","VP1d_il2PN(dALT)",875462913,FALSE,"right","DL2d_adPN","DL2d_adPN","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","VP1d","720575940606631987","good",2.173,2,3326,1669,250,1791,2156.7290532755,346.30832023456,1172.29104326698,253.531709258882,0.220643055344468,NA
1639243580,612,2062,7125,24913,"Traced","VP1d_il2PN(dALT)",954713779,FALSE,"right","VA2_adPN","VA2_adPN","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","VP1d","720575940624531770","good",2.192,2,20024,4725,1484,5590,5542.72917048553,1579.4593864574,2829.96841916234,273.08319482492,0.25782255928813,NA
1640568102,408,1321,2354,5829,"Traced","DL3_lPN_R",860743173,TRUE,"right","VM5v_adPN","VM5v_adPN","uPN","AVM02","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DL3","720575940573242470","good",2.15,2,3957,1841,256,2085,2439.78649096686,443.902217170322,1361.58103212863,214.13921464545,0.246697536093555,NA
1640594274,3220,6607,441,1652,"Traced","DC1_adPN_R",4201701927,TRUE,"right","M_adPNm6","M_adPNm6","uPN","AVM01","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DC1","720575940626702627","good",2.191,2,1241,340,37,401,1550.7039323939,487.424849332579,759.283111472291,44.3836474444286,0.357330851661048,NA
1661769627,689,2063,385,1183,"Traced","M_l2PN3t18_R",1311403503,TRUE,"right","M_adPNm5","M_adPNm5","mPN","AVM03","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940613872102","good",2.147,2,866,293,38,343,1413.5074027791,543.744337593598,624.079265044251,32.4143233530099,0.30766785890332,NA
1670079387,217,836,417,1178,"Traced",NA,783750836,TRUE,"right","M_adPNm8","M_adPNm8","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DL1","720575940614222566","good",2.454,2,942,155,61,345,1277.49879934082,158.051596758082,588.846802316413,300.532786964703,0.384771310161138,NA
1670597454,246,433,2115,7279,"Traced","M_lvPNm35_R",479729689,TRUE,"right","DC3_adPN","DC3_adPN","mPN","AVM06","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","none","none",2.198,2,5717,1538,183,1918,2397.82780395128,406.392101196959,1303.24161484756,241.942190886283,0.359786559617946,NA
1670934213,1527,3001,2991,6847,"Traced","DL4_adPN_R",2442130340,FALSE,"right","DL2v_adPN","DL2v_adPN","uPN","AVM01","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DL4","720575940596246164","good",2.203,2,5105,1735,325,2648,2698.17298052416,398.094530680517,1632.62749771456,234.580058384487,0.306761985742233,NA
1670969304,317,496,2337,8059,"Traced","M_lvPNm28_R",473599322,TRUE,"right","DC3_adPN","DC3_adPN","mPN","AVM06","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","none","none",2.138,2,6120,1922,158,2165,2532.52382726641,422.432817774502,1418.50727215706,223.747887646755,0.353854795500724,NA
1670969318,358,7366,2969,10564,"Traced","ALBN1_R",2450443554,TRUE,"right","DC2_adPN","DC2_adPN",NA,"ADL28","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown",NA,"720575940612799566","good",2.263,2,8286,2268,492,2452,3090.18898690946,814.623620153972,1557.15317546586,247.995141300654,0.270630697856123,NA
1670973150,311,675,1205,8172,"Traced","M_lvPNm27_R",557489487,TRUE,"right","VM3_adPN","VM3_adPN","mPN","AVM06","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","none","none",2.598,3,7304,772,501,674,1987.0441606346,676.625466464591,481.771937384309,306.629633989606,0.188080048495615,NA
1671076884,364,1949,457,1643,"Traced",NA,899335637,TRUE,"right","M_adPNm7","M_adPNm7","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","D","720575940578184137","good",2.235,2,1344,289,58,396,1381.87170604621,469.586099130899,633.400198248466,45.1271574599009,0.352363988571489,NA
1671102680,314,1475,1883,4163,"Traced",NA,500033486,FALSE,"right","VM5d_adPN","VM5d_adPN","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DL4","720575940595805332","good",2.129,2,2868,1104,323,1523,1980.13536321114,482.18666463456,904.836093698553,250.567911534039,0.220603481340676,NA
1671608112,600,1724,2422,6424,"Traced","M_ilPNm90_R",757692834,FALSE,"right","VC3l_adPN","VC3l_adPN","mPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940591272098","good",2.275,2,4706,1710,320,2087,2498.84063776806,506.114223979334,1350.51658151926,202.160062981661,0.264294049631544,NA
1671638278,1862,6170,1006,2255,"Traced","M_l2PNl20_R",4532055419,TRUE,"right","DL2d_adPN","DL2d_adPN","mPN","AVM03","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940630484179","good",2.177,2,1453,789,130,865,1455.99614701336,268.915312865786,716.303075358118,215.389664704623,0.201798053756364,NA
1671952694,903,1818,7556,27605,"Traced","M_lvPNm24_R",1654655009,TRUE,"right","DM4_adPN","DM4_adPN","mPN","AVM06","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940621995509","good",2.188,2,21148,6378,1207,6326,6714.16745663867,1670.00284849784,3663.21295900537,193.874826949568,0.259823185593825,NA
1672293837,257,448,317,4779,"Traced","M_lvPNm29_R",425982169,TRUE,"right","VM2_adPN","VM2_adPN","mPN","AVM06","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940596208788","good",3.3,4,3553,747,147,131,1064.65857381108,305.783075511834,193.868582661673,305.63694064201,0.0572780675002883,NA
1692817033,1822,2994,523,1382,"Traced","VA7l_adPN_R",2578008393,FALSE,"right","M_adPNm8","M_adPNm8","uPN","AVM01","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","VA7l","720575940613873126","good",2.494,2,1100,179,68,442,1461.39782708944,248.432010799636,695.427057965987,276.620544970251,0.408656387234463,NA
1693486219,279,420,3479,11861,"Traced","M_lPNm13_R",535779538,TRUE,"right","VA3_adPN","VA3_adPN","mPN","AVM02","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940598604145","good",2.199,2,9037,2812,384,3066,3400.02193349656,615.316959478774,1991.77882164841,219.589258441994,0.305238006066205,NA
1693577325,297,1617,1327,10131,"Traced",NA,701817536,TRUE,"right","VP5+Z_adPN","VP5+Z_adPN","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","VM5d","720575940612971234","good",2.189,2,9732,124,225,1071,3331.7092375304,1043.20575926415,1500.70758618552,297.162107683787,0.632285237297068,NA
1693827279,291,896,6901,23198,"Traced","M_adPNm8_R",583187570,TRUE,"right","VL2a_adPN","VL2a_adPN","mPN","AVM01","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","none","none",2.15,2,17020,6071,607,6262,5178.44937112857,894.125634508579,3367.97087015306,227.465002489764,0.306380888984504,NA
1694850602,156,52,4313,10523,"Traced","M_vPNml89_R",315897233,TRUE,"right","DL1_adPN","DL1_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940621549137","good",2.156,2,7192,3313,391,3898,3765.35727280099,662.025083838029,2228.85590632055,228.301662666731,0.2686097703835,NA
1700307582,1054,3017,648,1456,"Traced","M_l2PNl21_R",2303103158,TRUE,"right","M_adPNm5","M_adPNm5","mPN","AVM03","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940630352467","good",2.201,2,1186,251,140,503,1736.32551783399,448.523314563714,830.036754747272,210.8368772016,0.279480309286953,NA
1700428338,184,889,1030,4238,"Traced",NA,266588841,FALSE,"right","DA3_adPN","DA3_adPN","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DL5","720575940598592113","good",2.137,2,3695,377,278,719,1849.09705295871,698.098703615642,502.439811583131,311.282368404702,0.31842425410326,NA
1700937093,1377,4313,2371,9102,"Traced","DL1_adPN_R",2436084582,TRUE,"right","VM7d_adPN","VM7d_adPN","uPN","AVM01","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DL1","720575940614751371","good",2.182,2,6861,2166,286,2048,2600.2525702903,563.083757041909,1343.9931635578,210.708856813685,0.285933924864102,NA
1700946301,1478,4430,2487,7137,"Traced","DL1_adPN_R",2059340083,FALSE,"right","D_adPN","D_adPN","uPN","AVM01","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DL1","720575940614035829","good",2.151,2,5067,1913,251,2219,2621.26093233834,384.61686043107,1512.95092048025,242.813826009635,0.288235208696561,NA
1701299822,689,2311,2358,6154,"Traced","M_imPNl92_R",1079418449,FALSE,"right","DL2d_adPN","DL2d_adPN","mPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940613803964","good",2.17,2,4024,2108,276,2067,2447.62804756104,372.192577121316,1431.36894871489,247.423523247913,0.215775060988846,NA
1701325725,152,294,2722,9073,"Traced","M_vPNml73_R",440695294,TRUE,"right","VA1d_adPN","VA1d_adPN","mPN","AVM04","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940605338603","good",2.129,2,6452,2610,152,2550,2751.26841308757,425.20105752556,1614.57059861208,221.852655346877,0.321749280103667,NA
1702306047,490,1340,4634,18543,"Traced","M_ilPN8t91_R",590152642,FALSE,"right","DM3_adPN","DM3_adPN","mPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940618902202","good",2.169,2,14838,3683,826,3784,4082.71943449758,1230.29081020742,1964.80709352868,231.315774509974,0.272059207815774,NA
1702806746,103,604,1334,2994,"Traced",NA,179342908,FALSE,"right","DL2d_adPN","DL2d_adPN","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DA3","720575940603658110","good",2.181,2,1976,1018,154,1167,1662.61051473655,275.077206589037,880.761899310502,239.724662419192,0.224107005670588,NA
1702815630,92,473,2080,7236,"Traced",NA,162292677,FALSE,"right","VM7v_adPN","VM7v_adPN","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DA3","720575940634735731","good",2.171,2,5179,1900,167,1869,2389.46635260516,467.129028863772,1230.11491610097,231.179928961781,0.306894121353937,NA
1703479954,540,2860,1199,6330,"Traced",NA,1033280156,TRUE,"right","VC4_adPN","VC4_adPN","uPN",NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DC2","720575940613114702","good",2.266,2,5718,606,258,922,1702.67511038596,478.429381699138,678.806586472461,228.054972577779,0.360048448308681,NA
1703683361,608,1030,1883,5491,"Traced","DA3_adPN_R",1100654142,TRUE,"right","DM6_adPN","DM6_adPN","uPN","AVM01","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","DA3","720575940610949001","good",2.116,2,4467,1007,177,1692,2071.36997338592,430.432073114166,1113.62196545639,191.056680941677,0.391457810712974,NA
1723506321,957,1888,2371,7980,"Traced","M_l2PNm14_R",1789070068,TRUE,"right","VC4_adPN","VC4_adPN","mPN","AVM03","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940620641525","good",2.182,2,6314,1657,278,2081,2542.35012523124,566.097373566044,1316.13068746003,199.668711259556,0.329921949703631,NA
1727979406,2277,4279,237,4974,"Traced","VP1d+VP4_l2PN1_R",3982040129,TRUE,"right","VM2_adPN","VM2_adPN","biPN","AVM03","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","VP1d","720575940613434190","good",3.737,4,3765,730,137,59,987.336935200605,280.509814569383,106.907917764544,328.398997759134,0.0135720600491694,NA
1730656082,319,707,2131,6046,"Traced","M_lvPNm26_R",610981256,TRUE,"right","VC4_adPN","VC4_adPN","mPN","AVM06","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940596186260","good",2.222,2,4497,1546,194,1923,2405.75627328857,465.47120629599,1284.74454438642,204.06828606073,0.316697520869245,NA
1731354634,1231,855,6306,21000,"Traced","ALBN1_L",1334024700,FALSE,"right","VC5_adPN","VC5_adPN",NA,NA,"ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown",NA,"720575940610963956","good",2.25,2,15450,5415,809,5457,5582.18288847676,994.256170497824,3466.7278975326,220.429402123143,0.266701898719293,NA
1732313117,264,436,1629,12300,"Traced","M_lvPNm40_R",315958873,FALSE,"right","DA4l_adPN","DA4l_adPN","mPN","AVM06","ALad1","ALad1","BAmv3","BAmv3","acetylcoline","unknown","mPN","720575940610115736","good",2.488,2,10868,1352,437,1150,2375.955320023,801.417230578783,677.811904530808,298.613278898691,0.27392594842896,NA
1733370882,282,1682,4489,18776,"Traced","M_spPN5t10_R",1538731710,TRUE,"right","VC1_lPN","VC1_lPN","mPN","PVM01","ALl1","ALl1_dorsal","BAlc","BAlc_dorsal","acetylcoline","unknown","mPN","720575940611235053","good",2.314,2,12416,6332,616,3856,4475.40788743541,1036.61403322753,2340.62013586402,220.462103166626,0.187909011330772,NA
