bodyid,pre,post,upstream,downstream,status,name,voxels,soma,side,connectivity.type,cell.type,class,cellBodyFiber,glomerulus,presyn.glom,layer,ct.layer,axon.outputs,axon.inputs,total.length,cable.length.glom.um,axon.length,notes
1639588874,58,71,71,218,Traced,ORN_DL4_L,53179306,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,30,1,1,218,71,288.0745132,62.57250942,288.0745132,
1639588904,27,39,39,103,Traced,ORN_DL4_L,34018002,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,25,1,1,101,39,215.6412194,43.61096157,215.6412194,
1639921133,25,33,33,102,Traced,ORN_DL4_L,26282208,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,25,1,1,102,33,125.6381062,40.75365264,125.6381062,
1639925359,67,92,92,254,Traced,ORN_DL4_R,64380013,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,48,1,1,253,91,314.0001629,81.62432034,314.0001629,
1640257586,45,65,65,173,Traced,ORN_DL4_L,51218590,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,29,1,1,173,65,310.9640076,49.08100824,310.9640076,
1640585539,66,81,81,252,Traced,ORN_DL4_R,62237982,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,45,1,1,252,80,291.5860258,63.27639406,291.5860258,
1640926495,60,84,84,230,Traced,ORN_DL4_R,57765839,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,43,1,1,230,84,324.2167884,72.47407443,324.2167884,
1670286565,59,74,74,221,Traced,ORN_DL4_L,56802338,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,35,1,1,221,74,312.9890877,63.32412125,312.9890877,
1670286643,67,93,93,267,Traced,ORN_DL4_L,61882396,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,35,1,1,267,93,325.7482934,59.69399343,325.7482934,
1670290830,32,32,32,130,Traced,ORN_DL4_L,32267876,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,32,1,1,130,32,211.4042043,47.24719474,211.4042043,
1670290840,56,63,63,226,Traced,ORN_DL4_L,49159558,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,28,1,1,226,63,270.4101146,48.2918916,270.4101146,
1670411672,47,84,84,177,Traced,ORN_DL4_L,49130629,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,23,1,1,177,83,270.4253859,51.42205456,270.4253859,
1670618642,34,43,43,128,Traced,ORN_DL4_L,40282949,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,34,1,1,128,43,198.3845972,72.56826077,198.3845972,
1670623318,33,51,51,135,Traced,ORN_DL4_L,41771724,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,31,1,1,135,50,153.5580141,61.01464249,153.5580141,
1670623474,57,90,90,210,Traced,ORN_DL4_L,50307049,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,26,1,1,210,89,320.9892045,56.35194807,320.9892045,
1670748385,55,89,89,224,Traced,ORN_DL4_L,55185182,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,27,1,1,224,87,294.2011645,54.00197207,294.2011645,
1670761442,60,81,81,244,Traced,ORN_DL4_L,52523949,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,33,1,1,244,81,296.8799195,55.0667194,296.8799195,
1670934124,54,98,98,202,Traced,ORN_DL4_R,55175263,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,42,1,1,202,97,342.5056214,72.58907901,342.5056214,
1670934131,30,55,55,117,Traced,ORN_DL4_L,51803477,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,26,1,1,112,52,275.2860235,55.23229703,275.2860235,
1670938437,43,63,63,167,Traced,ORN_DL4_L,46955976,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,31,1,1,167,63,268.7235924,66.3078975,268.7235924,
1670938446,56,92,92,217,Traced,ORN_DL4_R,52812481,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,46,1,1,217,92,326.5919204,82.21505122,326.5919204,
1670942575,41,65,65,155,Traced,ORN_DL4_R,49929928,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,38,1,1,150,65,311.8821345,60.07800715,311.8821345,
1671270646,84,130,130,379,Traced,ORN_DL4_R,74372782,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,49,1,1,379,130,383.687085,69.09919437,383.687085,
1671270988,56,87,87,214,Traced,ORN_DL4_R,55307426,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,41,1,1,214,86,356.6213389,76.72652316,356.6213389,
1671271059,35,40,40,129,Traced,ORN_DL4_R,38253982,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,33,1,1,129,40,276.1759691,52.56903777,276.1759691,
1671271189,60,103,103,233,Traced,ORN_DL4_R,58375505,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,42,1,1,233,103,321.4290218,70.36146437,321.4290218,
1671275020,41,59,59,169,Traced,ORN_DL4_R,35092417,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,40,1,1,169,59,221.4211218,67.18931736,221.4211218,
1671275383,53,71,71,181,Traced,ORN_DL4,42806766,FALSE,NA,ORN_DL4,ORN_DL4,ORN,NA,DL4,51,1,1,178,69,151.6004893,78.82968432,151.6004893,
1671283628,66,79,79,240,Traced,ORN_DL4_R,63698070,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,52,1,1,240,79,390.9981648,82.14718494,390.9981648,
1671283826,48,69,69,180,Traced,ORN_DL4_R,54243221,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,36,1,1,180,68,358.6193782,77.65300755,358.6193782,
1671616310,52,70,70,201,Traced,ORN_DL4_R,53993806,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,48,1,1,201,70,350.1681709,82.57347234,350.1681709,
1671616374,54,70,70,217,Traced,ORN_DL4_R,53342707,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,43,1,1,217,70,300.557665,71.43919473,300.557665,
1671616397,30,51,51,128,Traced,ORN_DL4_L,39918137,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,30,1,1,128,51,250.857775,68.26097342,250.857775,
1671616495,54,79,79,214,Traced,ORN_DL4_R,53805692,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,36,1,1,214,79,338.0503111,65.36946921,338.0503111,
1671620573,48,66,66,194,Traced,ORN_DL4_R,48342735,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,43,1,1,194,66,316.4522267,81.02677219,316.4522267,
1671621020,29,40,40,123,Traced,ORN_DL4_L,31839844,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,29,1,1,123,40,156.9242141,63.76732747,156.9242141,
1671625238,58,81,81,225,Traced,ORN_DL4_R,50112939,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,47,1,1,225,81,305.7946801,75.37166329,305.7946801,
1671625304,65,77,77,243,Traced,ORN_DL4_R,63482378,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,48,1,1,243,74,420.1664957,74.87921172,420.1664957,
1701965099,45,66,66,175,Traced,ORN_DL4_R,51478033,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,43,1,1,174,65,344.5747641,81.52744685,344.5747641,
1702301695,72,92,92,294,Traced,ORN_DL4_R,64940883,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,46,1,1,294,92,392.2233034,79.87878686,392.2233034,
1702647113,86,133,133,332,Traced,ORN_DL4_R,79743665,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,74,1,1,332,132,455.7494448,152.7578372,455.7494448,
1703000805,51,102,102,205,Traced,ORN_DL4_R,48224710,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,37,1,1,205,102,345.496622,104.3602496,345.496622,
1733176434,56,83,83,217,Traced,ORN_DL4_L,54064062,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,23,1,1,217,83,312.5269295,53.78870908,312.5269295,
5901206814,54,66,66,187,Traced,ORN_DL4_L,52822748,FALSE,B-contra,ORN_DL4,ORN_DL4,ORN,NA,DL4,34,1,1,187,65,278.8227956,68.64596339,278.8227956,
5901210175,51,56,56,195,Traced,ORN_DL4_R,52673718,FALSE,B-ipsi,ORN_DL4,ORN_DL4,ORN,NA,DL4,50,1,1,195,56,336.6223233,65.39875408,336.6223233,
1636247688,52,63,63,248,Traced,ORN_DL5,63816083,FALSE,NA,ORN_DL5,ORN_DL5,ORN,NA,DL5,NA,1,1,248,63,250.3293215,NA,250.3293215,
1574159751,150,233,233,710,Traced,ORN_DL5_R,131707311,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,100,1,1,710,232,382.492115,128.1808406,382.492115,
1574159997,144,204,204,629,Traced,ORN_DL5_R,145192611,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,93,1,1,629,204,447.9407157,123.1624626,447.9407157,
1574164298,137,170,170,621,Traced,ORN_DL5_L,151249297,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,59,1,1,619,170,388.8604321,77.96923075,388.8604321,
1575170425,169,187,187,784,Traced,ORN_DL5_L,156706082,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,66,1,1,784,186,404.0813357,100.9890862,404.0813357,
1604858244,101,159,159,459,Traced,ORN_DL5_L,133973598,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,50,1,1,459,159,353.3424213,64.51266567,353.3424213,
1604858301,146,180,180,683,Traced,ORN_DL5_L,152541237,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,55,1,1,683,180,379.9546867,88.79253846,379.9546867,
1605186174,160,198,198,751,Traced,ORN_DL5_L,148638840,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,60,1,1,751,198,361.3751341,80.80088152,361.3751341,
1605186300,162,193,193,808,Traced,ORN_DL5_L,147687038,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,63,1,1,808,193,400.9446977,78.09982744,400.9446977,
1605186410,144,181,181,664,Traced,ORN_DL5_R,142745570,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,90,1,1,664,180,419.9442768,107.2245899,419.9442768,
1605190291,151,187,187,725,Traced,ORN_DL5_L,127746598,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,57,1,1,725,186,388.710085,93.84388784,388.710085,
1605190489,143,180,180,697,Traced,ORN_DL5_L,155491863,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,58,1,1,695,180,402.5307985,86.57953817,402.5307985,
1605190625,154,223,223,714,Traced,ORN_DL5_R,151169623,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,103,1,1,714,222,428.6055661,151.7559885,428.6055661,
1605194516,138,180,180,703,Traced,ORN_DL5_L,132698596,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,62,1,1,701,180,434.6785326,104.6225118,434.6785326,
1605203628,146,191,191,712,Traced,ORN_DL5_L,161019598,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,57,1,1,712,191,399.267522,78.06146634,399.267522,
1605205438,143,182,182,697,Traced,ORN_DL5_R,162284377,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,82,1,1,697,181,405.6395933,109.4593423,405.6395933,
1605523130,166,232,232,759,Traced,ORN_DL5_R,170809498,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,111,1,1,759,231,483.306878,154.7501164,483.306878,
1605864018,134,161,161,647,Traced,ORN_DL5_L,156844375,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,56,1,1,647,161,374.5459145,67.14744422,374.5459145,
1636557601,159,211,211,716,Traced,ORN_DL5_R,177273087,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,107,1,1,716,211,487.3777035,121.8276046,487.3777035,
1639252213,175,227,227,795,Traced,ORN_DL5_R,161250265,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,126,1,1,795,227,448.6718065,127.3076373,448.6718065,
1639593146,139,204,204,636,Traced,ORN_DL5_R,130498792,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,90,1,1,635,203,374.2811786,113.369921,374.2811786,
1639925326,163,223,223,705,Traced,ORN_DL5_R,152393704,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,103,1,1,698,221,447.1779003,144.6337637,447.1779003,
1640050851,149,184,184,699,Traced,ORN_DL5_L,142588001,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,63,1,1,691,184,415.8927744,99.79551851,415.8927744,
1640279391,168,171,171,696,Traced,ORN_DL5_R,145680065,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,104,1,1,690,171,400.6335797,124.1043924,400.6335797,
1669021944,150,170,170,684,Traced,ORN_DL5_L,141078266,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,55,1,1,683,170,420.4897959,89.75610089,420.4897959,
1669621744,169,221,221,765,Traced,ORN_DL5_R,171925853,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,117,1,1,762,219,458.7793308,137.8365592,458.7793308,
1669716903,157,185,185,694,Traced,ORN_DL5_L,162697107,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,57,1,1,689,185,438.3834829,99.00876726,438.3834829,
1669716934,157,185,185,701,Traced,ORN_DL5_L,153289107,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,49,1,1,701,185,400.1800233,69.78852417,400.1800233,
1669721441,153,198,198,737,Traced,ORN_DL5_L,158306339,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,55,1,1,737,197,412.0293935,66.84826159,412.0293935,
1669725839,147,192,192,721,Traced,ORN_DL5_L,158326114,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,59,1,1,721,192,381.7609225,72.49716353,381.7609225,
1669730156,148,193,193,724,Traced,ORN_DL5_L,152741511,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,54,1,1,724,193,371.5361795,73.12878282,371.5361795,
1669928799,164,219,219,731,Traced,ORN_DL5_R,154670203,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,103,1,1,731,219,408.9786316,134.3275913,408.9786316,
1669933011,146,205,205,672,Traced,ORN_DL5_L,136018883,FALSE,B-contra,ORN_DL5,ORN_DL5,ORN,NA,DL5,62,1,1,672,204,425.7960763,112.1975145,425.7960763,
1670269656,139,223,223,636,Traced,ORN_DL5_R,141185754,FALSE,B-ipsi,ORN_DL5,ORN_DL5,ORN,NA,DL5,92,1,1,636,221,452.4695398,146.3667655,452.4695398,
1635884589,172,312,312,757,Traced,ORN_DM1_R,200315146,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,120,1,1,757,310,591.7751138,200.9460268,591.7751138,
1636221240,158,263,263,746,Traced,ORN_DM1_L,164433005,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,57,1,1,746,259,447.2602997,117.9002108,447.2602997,
1666582562,166,270,270,676,Traced,ORN_DM1_R,203106848,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,102,1,1,676,269,539.9711528,146.52676,539.9711528,
1666582877,172,269,269,735,Traced,ORN_DM1_L,170140691,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,64,1,1,735,267,483.254631,127.2441071,483.254631,
1666583002,52,86,86,222,Traced,ORN_DM1_L,84236003,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,48,1,1,216,86,247.085929,116.1097754,247.085929,
1666586731,168,299,299,700,Traced,ORN_DM1_R,183311752,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,124,1,1,700,298,561.2329535,243.891735,561.2329535,
1666587007,142,270,270,636,Traced,ORN_DM1_L,153774127,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,63,1,1,636,269,434.5320743,158.1793726,434.5320743,
1666591156,180,271,271,730,Traced,ORN_DM1_R,178804203,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,127,1,1,730,269,475.6317079,175.6929473,475.6317079,
1666910607,189,269,269,835,Traced,ORN_DM1_R,198730993,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,138,1,1,835,269,573.1377216,166.793027,573.1377216,
1666914948,179,271,271,703,Traced,ORN_DM1_R,199307366,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,126,1,1,696,269,535.5526293,206.950577,535.5526293,
1666914962,160,291,291,759,Traced,ORN_DM1_L,158572273,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,68,1,1,759,289,489.5425666,143.2374811,489.5425666,
1666914994,161,290,290,670,Traced,ORN_DM1_R,196497487,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,111,1,1,670,289,578.3624444,176.180765,578.3624444,
1666915045,177,270,270,726,Traced,ORN_DM1_R,191299359,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,116,1,1,725,269,485.7036378,174.452999,485.7036378,
1666915165,183,308,308,810,Traced,ORN_DM1_R,207253266,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,114,1,1,806,304,568.2229532,175.0339152,568.2229532,
1666915169,156,283,283,711,Traced,ORN_DM1_L,197388334,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,68,1,1,711,281,522.4215551,152.2223434,522.4215551,
1666919180,176,298,298,782,Traced,ORN_DM1_R,213110463,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,119,1,1,782,297,564.1067883,178.170127,564.1067883,
1666919287,168,271,271,683,Traced,ORN_DM1_R,149136553,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,110,1,1,683,271,446.438698,197.6657589,446.438698,
1666954322,165,284,284,740,Traced,ORN_DM1_L,171144350,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,64,1,1,740,284,466.2236886,147.1076827,466.2236886,
1667251907,184,304,304,769,Traced,ORN_DM1_R,203310379,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,122,1,1,769,301,590.2615257,206.5352847,590.2615257,
1667592917,167,302,302,747,Traced,ORN_DM1_R,189190742,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,115,1,1,747,300,553.1972642,199.1278274,553.1972642,
1668262697,164,274,274,726,Traced,ORN_DM1_R,203339065,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,104,1,1,726,271,539.8559696,168.2472076,539.8559696,
1668266547,159,277,277,721,Traced,ORN_DM1_R,200590684,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,95,1,1,718,270,551.2417095,192.5318019,551.2417095,
1668266562,151,263,263,620,Traced,ORN_DM1_L,159211142,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,55,1,1,620,263,464.6649407,117.1042876,464.6649407,
1668599546,166,269,269,677,Traced,ORN_DM1_L,202224000,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,57,1,1,676,266,536.9136372,135.7247784,536.9136372,
1668603328,167,286,286,716,Traced,ORN_DM1_R,195902051,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,120,1,1,713,285,549.1556417,187.8937181,549.1556417,
1668603435,166,295,295,741,Traced,ORN_DM1_R,216055753,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,115,1,1,741,292,599.2263542,203.9507583,599.2263542,
1668603457,167,265,265,741,Traced,ORN_DM1_L,168641777,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,68,1,1,741,261,463.7447575,129.9849341,463.7447575,
1668940163,156,273,273,674,Traced,ORN_DM1_L,152830433,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,66,1,1,674,271,475.5037144,139.0169257,475.5037144,
1668940289,173,260,260,723,Traced,ORN_DM1_R,202672726,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,117,1,1,723,260,558.1537173,190.1608129,558.1537173,
1668944307,162,266,266,763,Traced,ORN_DM1_L,167357161,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,67,1,1,763,266,475.4377123,150.8205637,475.4377123,
1668948547,175,283,283,775,Traced,ORN_DM1_R,202477894,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,99,1,1,769,281,557.4342068,135.707187,557.4342068,
1669280923,182,302,302,785,Traced,ORN_DM1_R,209113295,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,120,1,1,785,297,590.7797402,178.5565085,590.7797402,
1669281037,183,302,302,771,Traced,ORN_DM1_R,181576069,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,133,1,1,771,301,454.8206312,221.5418312,454.8206312,
1669626597,176,288,288,732,Traced,ORN_DM1_L,169893439,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,63,1,1,732,285,495.2868521,118.5812699,495.2868521,
1697276582,175,301,301,785,Traced,ORN_DM1_L,159630349,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,74,1,1,785,300,479.0368773,183.7474634,479.0368773,
1697276648,166,270,270,694,Traced,ORN_DM1_L,139753061,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,70,1,1,694,269,447.8780272,154.3855843,447.8780272,
1697276695,162,266,266,753,Traced,ORN_DM1_L,150999072,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,60,1,1,753,262,451.2041534,139.8310467,451.2041534,
1697280950,173,291,291,756,Traced,ORN_DM1_R,175870464,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,119,1,1,756,290,489.5414419,197.2074466,489.5414419,
1697285307,163,267,267,617,Traced,ORN_DM1_R,205784174,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,104,1,1,615,264,579.5107688,182.433748,579.5107688,
1697285565,171,283,283,752,Traced,ORN_DM1_L,197567999,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,55,1,1,749,283,560.6197796,123.4394255,560.6197796,
1697605071,189,327,327,826,Traced,ORN_DM1_L,188696176,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,66,1,1,826,327,565.2267262,141.7369354,565.2267262,
1697608860,159,278,278,646,Traced,ORN_DM1_L,161663661,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,53,1,1,643,277,484.0879605,139.3579026,484.0879605,
1697609151,162,258,258,694,Traced,ORN_DM1_R,179552378,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,112,1,1,692,255,485.2700932,152.9007852,485.2700932,
1697613072,167,290,290,713,Traced,ORN_DM1_L,159162213,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,73,1,1,713,290,464.1748298,154.9123078,464.1748298,
1697613132,164,257,257,693,Traced,ORN_DM1_R,152472491,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,116,1,1,693,255,432.9448691,212.5475045,432.9448691,
1697613170,186,278,278,816,Traced,ORN_DM1_L,205501383,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,80,1,1,816,272,568.9938446,137.987632,568.9938446,
1697613300,166,310,310,756,Traced,ORN_DM1_L,166303574,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,61,1,1,756,308,488.185584,141.2226439,488.185584,
1697613314,161,284,284,774,Traced,ORN_DM1_L,197791388,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,61,1,1,774,281,596.7468792,109.3852179,596.7468792,
1697613466,118,184,184,514,Traced,ORN_DM1_R,109502803,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,65,1,1,514,180,406.0625553,125.4707645,406.0625553,
1697613513,167,286,286,721,Traced,ORN_DM1_L,175799294,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,63,1,1,721,286,490.1608798,150.3175608,490.1608798,
1697613650,185,347,347,871,Traced,ORN_DM1_L,203480213,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,77,1,1,871,346,558.0032655,174.2218045,558.0032655,
1697617556,164,269,269,720,Traced,ORN_DM1_L,190305429,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,67,1,1,720,268,521.7500216,144.4730019,521.7500216,
1697621981,162,333,333,747,Traced,ORN_DM1_L,165903994,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,74,1,1,747,333,478.5760265,172.3318353,478.5760265,
1697945569,202,321,321,835,Traced,ORN_DM1_R,203905601,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,156,1,1,835,318,599.9349067,276.4384022,599.9349067,
1697954189,167,318,318,773,Traced,ORN_DM1_L,179671959,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,65,1,1,773,316,494.9635988,155.8357684,494.9635988,
1697958405,165,290,290,739,Traced,ORN_DM1_L,192471868,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,68,1,1,739,290,606.7203736,187.3894491,606.7203736,
1697988867,170,251,251,707,Traced,ORN_DM1_R,144568110,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,117,1,1,707,247,413.4332753,165.1855719,413.4332753,
1697993770,105,159,159,483,Traced,ORN_DM1_L,113424839,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,25,1,1,483,155,350.3059667,54.91866823,350.3059667,
1698002425,153,275,275,693,Traced,ORN_DM1_L,168121174,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,64,1,1,693,272,468.4018426,129.4340463,468.4018426,
1698274536,182,261,261,770,Traced,ORN_DM1_R,187755934,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,110,1,1,770,260,508.3893518,141.7290585,508.3893518,
1698278095,167,312,312,730,Traced,ORN_DM1_L,195774842,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,59,1,1,730,311,572.054603,153.3169235,572.054603,
1698278346,174,279,279,814,Traced,ORN_DM1_L,167232184,FALSE,B-contra,ORN_DM1,ORN_DM1,ORN,NA,DM1,61,1,1,814,276,453.0563393,144.0065795,453.0563393,
1698618858,193,323,323,856,Traced,ORN_DM1_R,218064875,FALSE,B-ipsi,ORN_DM1,ORN_DM1,ORN,NA,DM1,133,1,1,855,317,605.9062479,236.3826157,605.9062479,
